doc_no,account_ref,doc_date_text,doc_time,doc_type,junk_note,stated_lines
307303,P:2279,12/06/2025,10:49,INV,,5
307304,P:2279,28/06/2025,11:07,INV,,10
307305,P:2280,06/06/2025,14:58,INV,,4
307306,P:2283,10/06/2025,18:26,INV,,3
307307,P:2283,04/06/2025,10:01,INV,,7
307308,P:2285,07/06/2025,14:23,INV,,9
307313,P:2292,22/06/2025,14:28,INV,,8
307315,P:2294,25/06/2025,10:27,INV,,5
307318,P:2294,07/06/2025,13:53,INV,,7
307319,P:2296,17/06/2025,14:52,INV,,9
307320,P:2299,02/06/2025,12:49,INV,,5
307321,P:2300,27/06/2025,14:03,INV,,8
307322,P:2301,28/06/2025,11:50,INV,,9
307323,P:2304,18/06/2025,08:44,INV,,9
307324,P:2306,04/06/2025,14:50,INV,,10
307325,P:2306,25/06/2025,16:00,INV,,5
307327,P:2308,20/06/2025,19:40,INV,,8
307328,P:2309,21/06/2025,13:02,INV,,9
307330,P:2316,11/06/2025,10:49,INV,,13
307331,P:2319,11/06/2025,10:51,INV,,7
307332,P:2319,20/06/2025,11:35,INV,,7
307333,P:2319,14/06/2025,10:13,INV,,15
307334,P:2322,18/06/2025,14:54,INV,,5
307339,P:2329,24/06/2025,08:17,INV,,2
307340,P:2329,12/06/2025,12:15,INV,,8
307341,P:2331,17/06/2025,14:11,INV,,7
307343,P:2332,09/06/2025,13:50,INV,,9
307346,P:2337,22/06/2025,14:20,INV,,5
307347,P:2338,23/06/2025,10:01,INV,,4
307348,P:2344,03/06/2025,15:13,INV,,2
307351,P:2347,07/06/2025,12:45,INV,,5
307352,P:2349,08/06/2025,08:05,INV,,3
307353,P:2349,10/06/2025,13:24,INV,,4
307355,P:2355,25/06/2025,09:05,INV,,6
307357,P:2355,09/06/2025,12:51,INV,,7
307360,P:2357,11/06/2025,15:25,INV,,8
307361,P:2357,17/06/2025,08:15,INV,,6
307362,P:2358,07/06/2025,16:57,INV,,7
307364,P:2359,22/06/2025,11:28,INV,,11
307367,P:2365,25/06/2025,12:39,INV,,4
307368,P:2368,23/06/2025,08:44,INV,,5
307369,P:2368,03/06/2025,19:00,INV,,10
307371,P:2372,27/06/2025,09:38,INV,,4
307373,P:2375,14/06/2025,14:01,INV,,12
307374,P:2375,24/06/2025,12:31,INV,,4
307375,P:2377,16/06/2025,15:27,INV,,13
307376,P:2377,25/06/2025,14:40,INV,,4
307380,P:2381,05/06/2025,16:29,INV,,5
307381,P:2382,25/06/2025,08:57,INV,,4
307382,P:2385,23/06/2025,18:31,INV,,7
307384,P:2388,09/06/2025,14:51,INV,,9
307387,P:2390,09/06/2025,16:25,INV,,6
307390,P:2394,02/06/2025,09:04,INV,,11
307391,P:2398,12/06/2025,14:16,INV,,13
307397,P:2401,12/06/2025,10:05,INV,,8
307398,P:2401,18/06/2025,10:51,INV,,7
307400,P:2402,14/06/2025,13:33,INV,,6
307404,P:2406,06/06/2025,14:55,INV,,4
307406,P:2409,17/06/2025,11:14,INV,,6
307412,P:2414,01/06/2025,13:04,INV,,10
307414,P:2417,16/06/2025,13:19,INV,,7
307415,P:2417,23/06/2025,11:09,INV,,8
307416,P:2417,02/06/2025,13:01,INV,,4
307419,P:2418,16/06/2025,11:49,INV,,8
307422,P:2419,23/06/2025,09:46,INV,,10
307424,P:2421,24/06/2025,12:10,INV,,9
307425,P:2421,23/06/2025,10:53,INV,,7
307426,P:2422,20/06/2025,12:01,INV,,5
307429,P:2430,25/06/2025,13:32,INV,,14
307431,P:2431,05/06/2025,12:14,INV,,4
307433,P:2437,17/06/2025,15:45,INV,,6
307434,P:2441,28/06/2025,11:37,INV,,7
307435,P:2441,18/06/2025,09:59,INV,,7
9307435,P:2441,18/06/2025,16:59,CR,,2
307438,P:2446,01/06/2025,16:59,INV,,8
307443,P:2453,06/06/2025,08:57,INV,,6
307444,P:2455,02/06/2025,09:18,INV,,13
307445,P:2460,13/06/2025,15:08,INV,,9
307446,P:2460,27/06/2025,11:19,INV,,6
307447,P:2461,23/06/2025,13:25,INV,,15
307448,P:2462,19/06/2025,21:40,INV,,5
307449,P:2462,18/06/2025,09:59,INV,,2
307450,P:2464,06/06/2025,09:26,INV,,8
307453,P:2467,24/06/2025,08:34,INV,,11
307456,P:2472,02/06/2025,10:47,INV,,5
307458,P:2474,24/06/2025,09:41,INV,,11
307460,P:2475,03/06/2025,12:59,INV,,7
307461,P:2477,15/06/2025,10:09,INV,,9
307462,P:2477,02/06/2025,12:43,INV,,10
307463,P:2477,23/06/2025,10:48,INV,,5
307465,P:2480,03/06/2025,10:40,INV,,15
307467,P:2482,21/06/2025,10:04,INV,,15
307474,P:2489,21/06/2025,11:57,INV,,4
307476,P:2492,01/06/2025,08:59,INV,,9
9307476,P:2492,01/06/2025,14:59,CR,,2
307478,P:2494,20/06/2025,12:21,INV,,7
307485,P:2507,25/06/2025,13:34,INV,,9
307487,P:2511,16/06/2025,08:52,INV,,7
307490,P:2515,04/06/2025,11:37,INV,,13
307493,P:2517,04/06/2025,08:14,INV,,8
307494,P:2517,11/06/2025,08:43,INV,,5
307495,P:2518,04/06/2025,11:00,INV,,11
307499,P:2523,22/06/2025,12:29,INV,,7
307500,P:2523,10/06/2025,18:28,INV,,3
307501,P:2524,22/06/2025,12:10,INV,,8
307502,P:2530,08/06/2025,10:32,INV,,7
307503,P:2532,02/06/2025,17:00,INV,,9
307507,P:2539,26/06/2025,12:32,INV,,4
307509,P:2541,26/06/2025,13:35,INV,,9
307512,P:2544,06/06/2025,12:23,INV,,2
307516,P:2562,23/06/2025,13:14,INV,,5
307517,P:2562,27/06/2025,10:25,INV,,11
307518,P:2565,14/06/2025,16:00,INV,,8
307519,P:2565,03/06/2025,13:02,INV,,8
307520,P:2568,13/06/2025,11:28,INV,,6
307521,P:2579,09/06/2025,12:25,INV,,3
307522,P:2579,01/06/2025,09:02,INV,,7
307523,P:2579,25/06/2025,17:56,INV,,4
307526,P:2588,13/06/2025,11:41,INV,,8
307529,P:2593,09/06/2025,08:58,INV,,6
307530,P:2593,19/06/2025,11:49,INV,,6
307532,P:2595,12/06/2025,10:33,INV,,5
307533,P:2595,16/06/2025,15:59,INV,,7
307535,P:2598,27/06/2025,08:41,INV,,10
307537,P:2599,16/06/2025,14:39,INV,,5
307538,P:2599,10/06/2025,11:53,INV,,5
307539,P:2602,24/06/2025,12:04,INV,,3
307543,P:2604,08/06/2025,08:11,INV,,6
307546,P:2608,16/06/2025,08:08,INV,,9
307547,P:2609,10/06/2025,14:55,INV,,9
307549,P:2612,21/06/2025,14:55,INV,,8
307550,P:2615,24/06/2025,09:18,INV,,7
307555,P:2624,21/06/2025,12:04,INV,,8
307560,P:2628,01/06/2025,14:59,INV,,10
307563,P:2637,24/06/2025,13:34,INV,,15
307566,P:2638,09/06/2025,09:17,INV,,6
307567,P:2645,22/06/2025,15:39,INV,,15
307569,P:2647,28/06/2025,10:48,INV,,5
307570,P:2649,15/06/2025,09:32,INV,,10
307573,P:2655,04/06/2025,13:25,INV,,4
307574,P:2656,08/06/2025,12:23,INV,,7
307578,P:2664,12/06/2025,13:17,INV,,6
307579,P:2665,15/06/2025,09:50,INV,,4
307586,P:2675,15/06/2025,14:56,INV,,10
307587,P:2675,13/06/2025,09:04,INV,,7
307589,P:2682,22/06/2025,17:06,INV,,6
307590,P:2682,08/06/2025,17:48,INV,,2
307591,P:2685,17/06/2025,09:18,INV,,3
307592,P:2691,24/06/2025,13:08,INV,,5
307595,P:2693,11/06/2025,12:11,INV,,8
307603,P:2702,25/06/2025,13:07,INV,,6
307604,P:2703,13/06/2025,15:11,INV,,4
307605,P:2708,09/06/2025,08:26,INV,,8
307606,P:2711,05/06/2025,16:02,INV,,11
307607,P:2712,27/06/2025,13:18,INV,,4
307608,P:2720,13/06/2025,15:39,INV,,2
307611,P:2722,01/06/2025,16:46,INV,,5
307616,P:2729,18/06/2025,08:33,INV,,2
307617,P:2733,21/06/2025,10:54,INV,,7
307621,P:2734,21/06/2025,13:54,INV,,7
307623,P:2734,24/06/2025,14:26,INV,,4
307624,P:2735,05/06/2025,15:10,INV,,5
307625,P:2735,04/06/2025,14:49,INV,,5
307626,P:2738,26/06/2025,12:27,INV,,4
307631,P:2740,22/06/2025,11:42,INV,,4
307632,P:2740,16/06/2025,11:15,INV,,5
307633,P:2740,26/06/2025,09:02,INV,,11
307634,P:2742,12/06/2025,12:53,INV,,4
307635,P:2742,03/06/2025,12:18,INV,,12
307636,P:2742,16/06/2025,10:39,INV,,7
307639,P:2747,04/06/2025,08:46,INV,,5
307641,P:2747,15/06/2025,15:25,INV,,4
307646,P:2759,03/06/2025,15:43,INV,,2
307647,P:2759,18/06/2025,11:26,INV,,7
307649,P:2759,14/06/2025,14:08,INV,,5
307653,P:2771,23/06/2025,10:58,INV,,8
307654,P:2776,18/06/2025,10:28,INV,,5
307656,P:2779,06/06/2025,15:50,INV,,6
307657,P:2779,16/06/2025,10:45,INV,,6
307659,P:2783,12/06/2025,08:32,INV,,8
307662,P:2784,24/06/2025,19:01,INV,,9
307663,P:2787,26/06/2025,10:27,INV,,8
307666,P:2789,05/06/2025,11:28,INV,,8
307667,P:2790,01/06/2025,12:00,INV,,4
307668,P:2792,07/06/2025,16:37,INV,,4
307671,P:2795,04/06/2025,14:07,INV,,9
307672,P:2797,21/06/2025,16:31,INV,,11
307673,P:2797,01/06/2025,09:56,INV,,5
307679,P:2816,12/06/2025,15:38,INV,,3
307680,P:2816,10/06/2025,12:19,INV,,11
307682,P:2820,10/06/2025,08:02,INV,,7
307683,P:2823,23/06/2025,12:17,INV,,10
307685,P:2824,06/06/2025,12:16,INV,,8
