id,name,class,governorate,area,lat,lon,opens_at_hh,closes_at_hh,sales_rep_id,registered_on,status_code,phone_last4
2712,Sunrise Pharmacy - Agami,,Giza,Sheikh Zayed,30.006307,30.973216,9,23,30,2025-06-27,0,3084
2713,Ebn Sina Pharmacy - Banha,,Giza,Sheikh Zayed,30.033126,30.968115,10,23,30,2025-02-07,0,8303
2714,Nile Care Pharmacy - Sheikh,,Giza,Sheikh Zayed,30.019465,30.963677,8,23,30,2024-12-19,0,4677
2715,Metro Pharmacy,,Giza,Sheikh Zayed,30.01441,30.973434,9,23,30,2025-06-23,0,2631
2716,Better Life Pharmacy - Sheikh,,Giza,Sheikh Zayed,30.038754,30.97116,9,2,30,2024-11-08,0,6468
2717,Health Gate Pharmacy - Sheikh,,Giza,Sheikh Zayed,30.033815,30.966232,8,1,30,2025-01-09,1,7406
2718,El Baraka Pharmacy - Sheikh,,Giza,Sheikh Zayed,30.034683,30.959905,9,23,30,2025-07-09,1,9748
2719,Star Care Pharmacy - Sheikh,,Giza,Sheikh Zayed,30.004392,30.983972,8,23,30,2025-08-18,0,8867
2720,Seha First Pharmacy - Zayed,,Giza,Sheikh Zayed,30.023088,30.98485,9,23,30,2025-01-23,0,3386
2721,El Zahraa Pharmacy - Helwan,,Giza,Sheikh Zayed,30.013694,30.973619,8,23,30,2025-08-27,0,3700
2722,El Hokama Pharmacy - Helwan,,Giza,Sheikh Zayed,30.021694,30.985883,9,23,30,2025-01-30,2,2492
2723,Nile Care Pharmacy - Helwan,,Giza,Sheikh Zayed,30.014834,30.955762,8,23,30,2025-02-06,0,2485
2724,El Baraka Pharmacy - Rehab View,,Giza,Sheikh Zayed,30.007183,30.956585,9,2,30,2024-12-28,0,9371
2725,Al Nozha Pharmacy - Smouha,,Qalyubia,Banha,30.453643,31.169979,10,1,31,2024-09-25,0,5924
2726,Elite Pharmacy - Banha,,Qalyubia,Banha,30.474314,31.165128,9,2,31,2025-03-18,0,2542
2727,Family Pharmacy - Banha,,Qalyubia,Banha,30.474766,31.181745,9,23,31,2025-01-29,0,7220
2728,Al Nozha Pharmacy - Banha,,Qalyubia,Banha,30.464418,31.175847,9,23,31,2024-10-19,0,4185
2729,Health Gate Pharmacy - Maadi,,Qalyubia,Banha,30.466411,31.192422,10,23,31,2024-09-22,1,2715
2730,El Faraby Pharmacy,,Qalyubia,Banha,30.472642,31.185532,8,1,31,2025-08-17,0,6673
2731,Green Leaf Pharmacy - Banha,,Qalyubia,Banha,30.464434,31.194861,8,23,31,2025-09-04,0,7734
2732,Star Care Pharmacy - Square,,Qalyubia,Banha,30.448618,31.186363,9,2,31,2025-01-12,0,1470
2733,El Nasr Pharmacy - Banha,,Qalyubia,Banha,30.475562,31.183608,10,23,31,2025-05-01,0,7759
2734,Life Line Pharmacy - Banha,,Qalyubia,Banha,30.454292,31.18791,9,23,31,2025-02-03,1,9273
2735,Metro Pharmacy - Banha,,Qalyubia,Banha,30.476945,31.169379,10,23,31,2025-05-29,0,1203
2736,Better Life Pharmacy,,Qalyubia,Banha,30.443675,31.182826,8,23,31,2024-09-16,1,9186
2737,Mira Pharmacy - Haram,,Qalyubia,Banha,30.454452,31.17423,9,23,31,2025-05-06,1,1761
2738,Elite Pharmacy,,Qalyubia,Banha,30.47003,31.192542,8,1,31,2024-09-09,0,9247
2739,Silver Care Pharmacy,,Qalyubia,Banha,30.446494,31.167129,9,23,31,2025-05-16,0,1950
2740,Blue Wave Pharmacy - Banha,,Qalyubia,Banha,30.471765,31.192543,10,23,31,2024-09-16,0,6039
2741,Al Amal Pharmacy - Marg,,Qalyubia,Banha,30.448802,31.174796,9,23,31,2024-12-16,0,3796
2742,Nile Care Pharmacy,,Qalyubia,Banha,30.46965,31.184635,9,1,31,2024-12-25,2,7980
2743,Omega Pharmacy,,Qalyubia,Banha,30.459017,31.160991,8,23,31,2025-07-11,0,1609
2744,Misr Pharmacy - Banha,,Qalyubia,Banha,30.471196,31.171097,10,23,31,2025-02-13,1,7365
2745,Family Pharmacy - Obour,,Qalyubia,Banha,30.461757,31.180092,9,23,31,2024-11-07,0,3153
2746,Green Leaf Pharmacy,,Qalyubia,Banha,30.465248,31.171525,9,2,31,2024-10-06,2,1327
2747,Angel Pharmacy,,Qalyubia,Banha,30.449309,31.169703,9,23,31,2024-11-09,0,1104
2748,Silver Care Pharmacy - Banha,,Qalyubia,Banha,30.449987,31.175283,8,23,31,2025-08-31,0,6926
2749,Al Amal Pharmacy,,Qalyubia,Banha,30.477026,31.176494,9,23,31,2025-04-01,0,7018
2750,El Faraby Pharmacy - Banha,,Qalyubia,Banha,30.477296,31.184005,9,23,31,2025-09-04,0,9075
2751,Misr Pharmacy - Banha,,Qalyubia,Banha,30.443751,31.189449,8,1,31,2024-10-19,0,7951
2752,El Nasr Pharmacy,,Qalyubia,Banha,30.471779,31.186003,9,23,31,2024-10-12,0,7823
2753,Life Line Pharmacy,,Qalyubia,Banha,30.462931,31.176895,9,23,31,2025-06-07,0,5273
2754,Nile Care Pharmacy - Haram,,Qalyubia,Banha,30.457405,31.176434,10,23,31,2024-10-25,0,7622
2755,Misr Pharmacy - Shubra,,Qalyubia,Shubra El Kheima,30.113348,31.260619,8,23,32,2025-05-05,0,3021
2756,El Hokama Pharmacy - Oct City,,Qalyubia,Shubra El Kheima,30.126064,31.241557,9,1,32,2025-01-02,0,5066
2757,City Care Pharmacy,,Qalyubia,Shubra El Kheima,30.116715,31.232235,9,23,32,2025-04-23,0,4344
2758,Elite Pharmacy,,Qalyubia,Shubra El Kheima,30.106039,31.253343,10,2,32,2025-01-26,0,3342
2759,City Care Pharmacy - Shubra,,Qalyubia,Shubra El Kheima,30.110788,31.257966,9,23,32,2024-10-03,0,7949
2760,Green Leaf Pharmacy - Shubra,,Qalyubia,Shubra El Kheima,30.10617,31.252596,10,1,32,2024-09-03,0,7456
2761,Seha First Pharmacy,,Qalyubia,Shubra El Kheima,30.134463,31.256652,9,23,32,2025-04-25,0,7242
2762,Blue Wave Pharmacy,,Qalyubia,Shubra El Kheima,30.110374,31.260415,9,23,32,2024-09-22,0,2679
2763,Alpha Pharma - Smouha,,Qalyubia,Shubra El Kheima,30.122453,31.23276,10,2,32,2025-05-20,0,3878
2764,El Nasr Pharmacy - Shubra,,Qalyubia,Shubra El Kheima,30.111631,31.246963,10,23,32,2025-05-27,0,7940
2765,Care 24 Seven - Shubra,,Qalyubia,Shubra El Kheima,30.109194,31.24429,9,23,32,2024-11-16,0,1463
2766,Sunrise Pharmacy,,Qalyubia,Shubra El Kheima,30.137322,31.233831,9,23,32,2024-12-21,0,8236
2767,Al Amal Pharmacy - Square,,Qalyubia,Shubra El Kheima,30.137204,31.248571,9,23,32,2025-02-18,0,4018
2768,Omega Pharmacy - Banha,,Qalyubia,Shubra El Kheima,30.109889,31.250976,9,2,32,2025-08-09,0,4707
2769,El Zahraa Pharmacy - Shubra,,Qalyubia,Shubra El Kheima,30.1072,31.228409,8,2,32,2024-09-22,0,1670
2770,Life Line Pharmacy - Oct City,,Qalyubia,Shubra El Kheima,30.111106,31.231531,9,23,32,2025-08-18,0,8593
2771,Pharma Plus - Shubra,,Qalyubia,Shubra El Kheima,30.131292,31.254618,9,1,32,2025-05-08,0,8890
2772,Salamtek Pharmacy - Agami,,Qalyubia,Shubra El Kheima,30.13487,31.250065,9,1,32,2024-11-06,0,7135
2773,Union Pharm - Helwan,,Qalyubia,Shubra El Kheima,30.109143,31.233705,10,23,32,2024-12-27,0,8160
2774,Green Leaf Pharmacy,,Qalyubia,Shubra El Kheima,30.127478,31.252076,9,2,32,2024-09-13,2,5861
2775,Pharma Plus - Shubra,,Qalyubia,Shubra El Kheima,30.123087,31.238133,9,23,32,2025-08-19,0,9452
2776,Dr Medhat Pharmacy - Shubra,,Qalyubia,Shubra El Kheima,30.138898,31.236077,8,1,32,2025-01-02,0,9316
2777,El Shifa Pharmacy,,Qalyubia,Shubra El Kheima,30.12358,31.2549,9,23,32,2024-09-30,0,3041
2778,El Zahraa Pharmacy - Shubra,,Qalyubia,Shubra El Kheima,30.106292,31.254775,10,23,32,2025-09-02,0,4873
2779,Care 24 Seven,,Qalyubia,Shubra El Kheima,30.11025,31.235667,9,23,32,2024-12-05,0,4243
2780,Dr Medhat Pharmacy - Faisal,,Qalyubia,Shubra El Kheima,30.12951,31.255096,9,23,32,2024-10-19,0,7750
2781,El Faraby Pharmacy - Shubra,,Qalyubia,Shubra El Kheima,30.129829,31.23661,9,1,32,2024-12-01,0,9304
2782,El Shifa Pharmacy - Shubra,,Qalyubia,Shubra El Kheima,30.123859,31.260034,8,1,32,2024-11-05,0,5459
2783,El Shifa Pharmacy,,Qalyubia,Shubra El Kheima,30.139887,31.235262,9,23,32,2024-09-29,0,1354
2784,Ebn Sina Pharmacy - Dokki,,Qalyubia,Shubra El Kheima,30.119308,31.255358,9,1,32,2024-10-29,0,5291
2785,Golden Care Pharmacy - Dokki,,Qalyubia,Shubra El Kheima,30.130061,31.250063,9,23,32,2025-06-02,0,9484
2786,Union Pharm,,Qalyubia,Shubra El Kheima,30.114028,31.237193,9,23,32,2025-05-15,2,9951
2787,Seha First Pharmacy,,Qalyubia,Shubra El Kheima,30.139812,31.242689,9,2,32,2025-04-27,0,4246
2788,El Shifa Pharmacy,,Qalyubia,Shubra El Kheima,30.130833,31.228586,9,1,32,2025-06-19,0,9064
2789,Life Line Pharmacy,,Qalyubia,Shubra El Kheima,30.132706,31.254491,9,23,32,2024-09-19,0,6774
2790,Al Nozha Pharmacy - Shubra,,Qalyubia,Shubra El Kheima,30.114225,31.230461,9,2,32,2024-09-08,1,1502
2791,El Zahraa PH. - Shubra 2nd,,Qalyubia,Shubra El Kheima,30.1072,31.228409,8,2,32,2024-12-06,0,1670
2792,Union Pharm - Mohandessin,,Giza,Mohandessin,30.054508,31.194024,8,1,29,2025-10-16,0,8292
2793,El Hokama PH. - Obour 2nd,,Cairo,Ain Shams,30.134133,31.317629,10,23,8,2025-05-12,0,7737
2794,Angel PH. - El,,Cairo,El Marg,30.176195,31.356406,8,1,10,2025-02-27,0,1978
2795,Star Care PH. - Nasr 2nd,,Cairo,Nasr City,30.059172,31.363877,8,2,15,2025-07-29,0,7048
2796,Ebn Sina PH.,,Giza,Mohandessin,30.045747,31.208153,9,2,29,2025-02-24,0,1134
2797,Pharma Plus - Zayed,,Cairo,Zamalek,30.074209,31.232772,9,23,19,2025-03-23,0,8147
2798,Al Amal PH. - Mohandessin 2nd,,Giza,Mohandessin,30.061056,31.184927,9,2,29,2024-12-28,0,5327
2799,Life Line PH. - Smouha,,Alexandria,Smouha,31.205352,29.941094,9,1,7,2025-11-30,0,9536
2800,Misr PH.,,Cairo,Helwan,29.843463,31.320948,9,1,12,2025-11-22,0,4996
2801,Misr PH.,,Cairo,Heliopolis,30.100074,31.353976,9,23,11,2025-05-06,0,9939
2802,Misr PH. - Haram,,Cairo,Heliopolis,30.080758,31.338874,9,23,11,2025-03-03,0,8234
2803,Sunrise PH. - Nasr 2nd,,Cairo,Nasr City,30.038468,31.351883,8,23,15,2026-03-19,0,7383
2804,Golden Care PH. - Downtown,,Cairo,Downtown,30.040309,31.238199,9,23,9,2026-01-13,0,9599
2805,Nile Care PH.,,Giza,Faisal,30.019722,31.194985,8,2,25,2025-03-23,0,2976
2806,Star Care PH. - Imbaba 2nd,,Giza,Imbaba,30.09825,31.184128,9,2,28,2025-09-15,0,3453
2807,Sunrise PH. - Oct City 2nd,,Cairo,Maadi,29.976496,31.24681,9,23,13,2024-12-18,0,2902
2808,Green Leaf PH. - Haram 2nd,,Giza,Haram,30.001533,31.149662,8,23,27,2025-08-25,0,7962
2809,El Nasr PH. 2nd,,Alexandria,Smouha,31.217687,29.935843,8,2,7,2024-11-01,0,4304
2810,Care 24 Seven 2nd,,Giza,Haram,29.981002,31.141236,9,2,27,2025-06-28,0,5491
2811,Silver Care PH. - Smouha,,Giza,Hadayek October,30.007234,31.017456,8,23,26,2025-09-05,0,7199
2812,El Nasr PH. 2nd,,Giza,Agouza,30.055268,31.208118,8,1,21,2025-08-27,0,7592
2813,Union Pharm - El,,Cairo,El Marg,30.156081,31.357304,10,23,10,2026-02-23,0,6767
2814,El Zahraa PH.,,Giza,Sheikh Zayed,30.028155,30.964026,9,23,30,2026-03-09,0,7923
2815,Misr PH. - Banha 2nd,,Qalyubia,Banha,30.443751,31.189449,8,1,31,2025-04-12,0,7951
2816,Elite PH. - Banha,,Giza,Faisal,30.010279,31.180576,10,23,25,2025-01-24,0,7510
