invoice_no,account_name,branch_code,entry_date,entry_time,account_address,governorate,area,gross_value,total_discount,total_after_discount,line_count,record_state
323100,el al nozha square 011,705,12042026,12:20:41,Mohandessin 1120 9th District,,,5791.16,692.12,5099.04,7,CLSD
323102,PY/Life Line Faisal Branch 2,733,22042026,08:30:43,Mohandessin 57 Gamet Dewwal,,,2567.94,316.23,2251.71,2,
323104,el EL SHIF AMOHANDESSIN Branch 1,714,25-Apr-2026,08:19:44,"Nasr 141, MHS zone",,,3869.68,641.54,3228.14,9,CLSD
323105,el EL TOURATH SMOUHA,722,17042026,08:06:32,"100 9th District st., near mosque, MHS",,,3171.90,852.47,2319.43,5,
323106,PH Seha First Mohandessin Branch 1,740,25042026,08:23:50,"Mustafa Nahhas 117, MHS zone",,,4028.71,940.42,3088.29,6,
323107,PH Seha First Mohandessin Branch 1,712,01042026,13:18:52,"9th District 210, MHS zone",Alexandria,Smouha,3968.49,516.35,3452.14,10,CLSD
323108,EL LIFE LINE Mall,762,24-Apr-2026,15:58:31,,,,6826.22,1415.84,5410.38,8,CLSD
323111,P/YCare 24 Seven Station St.675,750,11042026,17:47:08,blk 15 - MHS - square,Alexandria,Smouha,823.86,108.01,715.85,3,
323112,El-Care 24 Seven Main Road,727,13042026,09:28:05,blk 21 - MHS - mosque,,,2509.07,258.56,2250.51,6,CLSD
323115,PY/Golden Care Mohandessin,740,07042026,14:02:15,,,,1187.20,224.76,962.44,2,CLSD
323118,OmegaNozha Mlal,776,21042026,10:29:09,MHS/148,,,2253.85,362.44,1891.41,5,CLSD
323119,omega nozha,730,11042026,11:08:01,,,,2645.63,670.85,1974.78,5,
323120,Ph/OMEGA NOAZH 04649,707,24042026,15:05:43,,,,7576.42,1754.94,5821.48,12,
323122,EL Sunrise Station St.,747,17042026,13:11:13,Mohanddessin 106 Gamet Dewal,,,2608.42,650.68,1957.74,4,
323123,EL Sunris eStation St.,746,17042026,10:09:37,MHS/193,,,2500.10,228.14,2271.96,9,CLSD
323125,City Care Rehab View Branch 1,712,18042026,14:34:47,Mohandessni 40 Faisal,,,1601.09,198.12,1402.97,7,CLSD
323127,PHCITY CARE MOHANDESSIN 6th Zone,751,01042026,11:22:47,,,,2294.00,307.76,1986.24,6,CLSD
323128,el city care mhoandessin-A,769,19042026,16:17:39,"Corniche 112, MHS zone",,,7189.18,990.71,6198.47,10,CLSD
323129,seeha first (2),712,02042026,12:18:45,"233 9th District st., near bridge, MHS",,,6254.03,910.50,5343.53,7,CLSD
323130,El-Life Line-A418,723,19042026,12:35:58,MHS/207,,,4210.35,624.84,3585.51,10,CLSD
323131,Ph/EL TOUURATH MOHANDESSIN (2),747,17042026,12:34:26,"73 Geish st., near market, MHS",,,666.70,147.76,518.94,3,
323132,PH EL TOURATH MOHANDESSIN (2),765,20042026,11:13:05,"123 Autostrad st., near gas station, MHS",,,3478.61,237.71,3240.90,6,
323133,family ohandessin,724,02042026,15:20:41,Mohandesisn 35 Geish,,,2458.57,288.83,2169.74,7,CLSD
323134,PH Family Mohandessin 6th Zone308,777,24042026,11:32:56,"Faisal 55, MHS zone",,,6266.60,874.15,5392.45,8,CLSD
323135,family ohandessin,758,13042026,13:13:21,MHS/135,,,6196.30,897.50,5298.80,8,CLSD
323136,EL al amal square,711,24042026,14:15:22,,,,965.38,117.09,848.29,3,
323137,El-el nasr haram 6th Zone,701,07042026,13:14:27,,,,5021.68,1376.70,3644.98,5,CLSD
323138,EL TOURATH OMHANDESSIN,770,12-Apr-2026,10:10:24,blk 15 - MHS - police st.,,,1961.74,138.68,1823.06,2,CLSD
323139,Green Leaf,721,07042026,12:21:58,"232 Autostrad st., near bridge, MHS",,,9625.30,2534.09,7091.21,15,CLSD
323142,PH/PHARM PLUS WH-732,772,14042026,12:41:37,blk 15 - MHS - gas station,,,6114.59,632.10,5482.49,8,
323143,Pharma Plus Square,712,21042026,12:26:59,,Cairo,Nasr City,993.82,130.37,863.45,6,CLSD
323144,Pharma Plus Sqaure 04,776,06042026,12:50:26,"Gamet Dewal 172, MHS zone",,,1770.72,247.00,1523.72,4,CLSD
323147,El-SehaF irst,731,07042026,14:28:59,"161 Gamet Dewal st., near park, MHS",,,6443.87,493.35,5950.52,9,CLSD
323148,PH SSehaa First,718,03042026,12:01:04,,,,6496.06,1422.32,5073.74,8,CLSD
323151,Ph/life line imbaba 011879,766,27042026,13:24:28,blk 9 - MHS - market,,,1019.98,92.62,927.36,5,CLSD
323152,el Life Line Imbaba 6thh Zone,714,14042026,14:51:24,MHS/231,,,1960.12,284.26,1675.86,7,
323153,el golden care Braanch 1,759,22042026,12:24:56,"Nasr 96, MHS zone",,,916.76,211.32,705.44,4,CLSD
323154,Ph/CITY CAARE br.2,729,28042026,09:16:32,,,,815.34,147.49,667.85,3,
323155,Ph/CITY CAARE br.2,760,17042026,11:30:51,"Salah Salem 130, MHS zone",,,5138.94,1150.15,3988.79,12,CLSD
323156,EL CITY CARE Mall,753,28042026,13:12:04,"137 Gamet Dewal st., near hospital, MHS",Giza,Faisal,1268.19,287.42,980.77,2,CLSD
323157,PH Metro Moahndessin-A348,703,20042026,08:13:40,"9th District 221, MHS zone",,,5655.93,554.01,5101.92,10,CLSD
323158,PY/Metro Mohandessin 04,704,13042026,15:31:16,,,,5017.41,366.50,4650.91,7,CLSD
323161,ElSTR CARE-A,763,09042026,09:43:54,blk 1 - MHS - mosque,,,4170.69,776.60,3394.09,6,CLSD
323162,ElSTAR CARE-A,748,21042026,12:21:27,,,,4453.01,924.39,3528.62,3,CLSD
323163,EL STAR WH-753,759,04042026,09:02:06,,,,3398.88,825.57,2573.31,3,
323164,EL STAR CARE 04,763,28042026,08:20:13,,,,3336.11,626.49,2709.62,7,
323165,EL EL BARAKA Branch 2,707,09-Apr-2026,08:25:39,,,,9303.00,1528.72,7774.28,12,
323166,EL Better Liffe Mohandessin (2)302,719,09042026,09:12:45,,,,5756.27,462.79,5293.48,5,CLSD
323167,EL El Zahraa Haram Branc h1,702,17-Apr-2026,13:54:47,"154 Tahrir st., near hospital, MHS",,,3017.55,244.98,2772.57,6,CLSD
323169,EL ALPHA PHARMA Braanch 1,747,14042026,15:02:37,,,,3877.40,986.27,2891.13,7,
323170,EL ALPA PHARMA Branch 1,737,19042026,13:18:26,,,,1091.08,211.17,879.91,2,CLSD
323174,PH SilverCare777,713,17042026,09:31:59,,,,1597.08,191.39,1405.69,2,CLSD
323175,EL Ommega Mlal,729,14042026,11:37:40,,,,10859.94,2081.94,8778.00,15,
323176,PH Seha Firrst Dokki,772,20042026,08:12:57,,Giza,Faisal,2043.77,298.71,1745.06,7,
323177,seha first dokki 6th Zone,703,20042026,13:05:29,"Tahrir 227, MHS zone",,,148.04,10.15,137.89,2,
323179,MISR6 th Zone,716,15042026,11:47:18,"19 Sudan st., near gas station, MHS",Cairo,Nasr City,3787.32,719.25,3068.07,5,CLSD
323180,Geren Leaf Branch 2,735,04042026,12:52:50,Mohadnessin 36 Haram,,,3234.73,499.99,2734.74,5,CLSD
323181,PH Gree nLeaf-A,737,16042026,14:31:53,Mohandessin203 Abbas,,,3095.35,516.25,2579.10,7,
323182,Care 2 4Seven br.2,732,28042026,13:56:50,blk 2 - MHS - police st.,,,3402.68,462.80,2939.88,6,CLSD
323183,PH care 24 seven 011,750,28042026,10:54:12,"Nasr 37, MHS zone",,,6093.98,885.36,5208.62,8,CLSD
323185,Famly 011,745,07-Apr-2026,13:46:41,,,,4402.17,672.47,3729.70,6,
323186,El-seha first obour MainRoad,768,19042026,09:30:35,,Giza,Mohandessin,3673.20,555.32,3117.88,5,
323187,El-seha first obour Main Road,726,10042026,08:07:38,,,,1530.12,132.20,1397.92,2,CLSD
323189,EL METRO-A170,721,23-Apr-2026,08:52:39,,,,5409.94,1392.12,4017.82,11,CLSD
323190,El Hokama Station St.,710,14042026,08:23:11,"Geish 11, MHS zone",,,3075.97,440.97,2635.00,9,CLSD
323191,El-el hoakma 04,745,03042026,08:24:28,Mohandessin 105N ile,,,2102.57,241.71,1860.86,5,
323192,El Hokama Mall,734,05042026,08:15:49,blk 13 - MHS - school,,,7174.83,1317.11,5857.72,13,CLSD
323193,EL ZAHARA Branch 1,713,27042026,15:46:42,blk 8 - MHS - market,,,1773.30,296.03,1477.27,5,
323194,el el zahraaM all824,731,09042026,10:53:13,Mohanddessin 170 Corniche,,,1498.07,175.23,1322.84,4,
323195,Nile Ca rMohandessin Main Road,744,02-Apr-2026,15:35:45,MHS/145,Cairo,Nasr City,7465.62,794.65,6670.97,8,CLSD
323196,PY/El Baraka Mohandesssin,750,26042026,08:48:30,"Mustafa Nahhas 3, MHS zone",,,2339.01,363.38,1975.63,6,CLSD
323197,Ph/blue wave obou rMall,714,22042026,14:02:36,Mohandessin42 Faisal,,,3907.73,459.96,3447.77,8,CLSD
323199,PH El Shifa Agami Branch 1,743,09042026,16:10:49,blk 10 - MHS - metro,,,6977.17,935.92,6041.25,11,CLSD
323200,PH El Shifa Agami Branch 1,764,05042026,08:20:00,Mohandessinn 75 Nile,,,8236.65,1703.59,6533.06,15,
323201,METRO AFISAL,776,04042026,14:33:18,MHS/224,,,8870.37,1186.65,7683.72,9,
323203,Omega br.2,717,16042026,14:38:33,,Giza,Faisal,3089.69,735.04,2354.65,8,CLSD
323204,EBN SINA 6th Zone,747,12042026,15:14:32,"8 Port Said st., near park, MHS",,,1570.82,356.90,1213.92,3,CLSD
323205,PY/EBN SINA WH-795,761,20042026,09:45:21,blk 10 - MHS - hospital,,,3845.37,845.16,3000.21,6,CLSD
323208,Golden Care Nozha 04,720,02-Apr-2026,14:14:54,,,,1889.15,504.49,1384.66,2,CLSD
323211,el ELITE MOHHANDESSIN Main Road,757,25042026,14:20:26,MHS/43,,,5189.87,805.63,4384.24,9,
323213,EL Liife Line Mohandessin br.2,764,06042026,12:26:41,"65 Zayed st., near market, MHS",,,5065.48,985.69,4079.79,6,CLSD
323214,Life Line Mohandessin Branchh 2,743,10042026,18:10:05,"Nasr 63, MHS zone",,,467.64,38.90,428.74,2,
323215,EL Life Line Mohandessin br.2,732,22042026,09:29:28,blk 18 - MHS - mosque,,,1338.66,197.13,1141.53,2,CLSD
323216,el Union Parm Imbaba Mall,745,17042026,13:44:49,Mohandesssin 133 Zayed,,,3767.36,506.49,3260.87,5,
323219,blue wave-A,721,11-Apr-2026,12:29:11,,,,626.00,183.92,442.08,4,
323220,blue wave Main Road,767,11042026,13:29:55,MHS/113,Giza,Mohandessin,3746.43,570.04,3176.39,5,
323221,blue wave mohandessiin989,747,05042026,13:06:52,,,,1827.35,414.86,1412.49,5,CLSD
323222,blue wave mohandessin989,733,12042026,08:10:01,"91 Horreya st., near mosque, MHS",Giza,Mohandessin,7699.02,911.26,6787.76,13,CLSD
323223,Ph/blue wave mohandessin 04,703,21042026,15:34:29,blk 22 - MHS - metro,Giza,Faisal,6534.08,549.66,5984.42,9,CLSD
323224,Seha First (2),743,22-Apr-2026,14:33:49,,Cairo,Nasr City,1732.21,152.27,1579.94,7,
323225,PH STARC ARE,727,14-Apr-2026,12:10:37,blk 20 - MHS - school,,,7030.52,872.57,6157.95,9,
323227,Ph/E Nasr 04,744,20042026,09:04:36,,,,2358.16,306.09,2052.07,4,CLSD
323228,El Zahraa 6th Zone,739,27042026,08:10:34,,Giza,Mohandessin,8399.77,1626.55,6773.22,7,
323229,PH EL ZAHRAA br.2,751,25042026,10:38:47,,,,917.36,117.08,800.28,2,
323230,El-Misr Mohandessin br.2,703,23042026,16:20:56,"25 Port Said st., near police st., MHS",,,14562.96,1212.01,10269.10,14,CLSD
323232,el Misr Mohandessin Mall,767,14-Apr-2026,09:52:10,,,,2917.55,266.23,2651.32,5,CLSD
323233,El-El Faraby Mohandessin (2),761,04042026,11:56:49,,,,2421.25,505.50,1915.75,4,CLSD
323238,green leaf mohandessin Mall,745,22042026,13:55:00,,,,9086.54,986.51,8100.03,15,
323239,FAMILY Mall,759,18-Apr-2026,14:12:10,,,,4778.01,996.27,3781.74,7,CLSD
323240,Faimly174,746,15042026,09:01:48,,,,55.85,6.43,49.42,2,CLSD
323242,El-better life,718,02042026,12:01:15,,,,4966.78,1244.42,3722.36,10,
323243,PH l nozha Branch 1123,763,22042026,10:32:00,"Corniche 133, MHS zone",,,2040.28,353.25,1687.03,8,CLSD
323244,Nile Care Oct City Brnch 1,732,01042026,12:40:07,,,,7897.59,968.39,6929.20,7,CLSD
323246,el Nile Care Oct City br.2,725,25-Apr-2026,09:26:17,,,,1432.72,101.19,1331.53,2,
323247,El-nile care oct city br.2,725,02-Apr-2026,11:47:02,Mohandessin 180 Musttafa Nahhas,,,9504.85,1072.74,8432.11,14,
323248,Ph/metro (2),702,22042026,08:16:27,Mohandessin 35 Mustafa  Nahhas,,,6076.26,672.65,5403.61,10,CLSD
323249,el METRO,750,04042026,13:12:30,MHS/230,,,3607.47,577.44,3030.03,6,
323250,el hokama mohandessin,712,24042026,12:28:20,"Mustafa Nahhas 119, MHS zone",,,1785.60,211.80,1573.80,2,CLSD
323252,EL union pharm Mall,716,03042026,12:08:38,,,,6325.70,987.36,5338.34,6,CLSD
323253,EL union pharm,759,23-Apr-2026,12:52:08,Mohandesin 184 Geish,,,6495.01,1320.27,5174.74,10,CLSD
323255,EL Sunrise Mohandessin Branch 1,773,09042026,11:54:02,Mohandesssin 86 Abbas,,,4910.82,1227.51,3683.31,5,CLSD
323258,EL EL WH-848,716,02042026,15:30:16,Mohandesssin 139 Autostrad,,,8045.07,1404.92,6640.15,8,
323261,HOPE IMBBAA WH-851,761,03042026,12:35:39,Mohandessin 216 Game Dewal,,,3341.56,741.30,2600.26,11,CLSD
323262,el barraka faisal br.2,718,06042026,11:30:32,blk 23 - MHS - park,,,12179.84,2881.25,9298.59,15,CLSD
323263,PY/El Baraka Faisal,757,14042026,14:18:47,,,,2044.02,314.44,1729.58,4,CLSD
323265,EL Ebn Sina Obour Branch 1395,769,09042026,14:56:51,,,,6264.38,951.00,5313.38,6,
323267,PH blue awve,732,16042026,12:38:38,blk 14 - MHS - mosque,,,5678.06,742.50,4935.56,13,
323269,EL Siver Care Agami Mall,756,14042026,10:18:57,MHS/141,Giza,Faisal,1487.09,223.77,1263.32,7,CLSD
323271,elSEHA FIRST 011,732,07042026,13:56:16,MHS/130,,,12240.31,1597.76,10642.55,12,
323272,el tourath mohandesssin (2),755,22042026,17:24:50,,,,4831.86,822.48,4009.38,11,CLSD
323273,PH EL TOURATH MOHANDESIN 011,750,03042026,13:34:24,,,,1510.18,187.39,1322.79,3,
323274,Dr Medhat Moohandessin 011539,721,20042026,10:05:07,MHS/212,,,8992.89,2136.47,6856.42,9,
323275,EL SILVER CARE MAADI (2),759,23042026,08:32:50,,,,1668.81,377.47,1291.34,3,CLSD
323276,Ph/Blue Wave Helwan 6th Zone,710,01042026,08:33:02,"4 Tahrir st., near gas station, MHS",,,1872.78,322.55,1550.23,3,
323278,PH Sunrise Mall,714,08042026,15:53:38,"133 Salah Salem st., near mosque, MHS",,,2249.32,319.53,1929.79,2,
323279,el SUSNRISE Branch 2,754,24042026,10:33:51,,,,8470.15,1828.87,6641.28,12,
323280,Ph/Star Care Mohandessin (2),720,17042026,08:25:11,,,,695.90,133.80,562.10,2,CLSD
323281,El-El Zaahraa Montaza,708,15042026,11:57:08,,Giza,Mohandessin,4039.23,672.08,3367.15,10,CLSD
323282,el Star Care Mohandessin Station St.,776,19042026,08:37:56,MHS/15,,,5388.66,548.81,4839.85,10,
323286,Ph/GOLDEN CARE SMOUHA852,702,21042026,18:22:14,"54 Corniche st., near mosque, MHS",,,7404.22,842.64,6561.58,11,CLSD
323288,golden care smouha,701,13042026,14:00:56,"Port Said 179, MHS zone",Giza,Faisal,1749.49,458.50,1290.99,6,
323289,El-glden care smouha br.2,702,03042026,14:22:15,blk 3 - MHS - metro,,,4730.41,401.46,4328.95,13,
323291,ell hope zayed-A,766,13042026,11:55:27,,,,6463.26,489.23,5974.03,12,CLSD
323292,El-GREN LEAF HELWAN Main Road,771,09-Apr-2026,10:03:53,blk 24 - MHS - police st.,,,1496.78,189.28,1307.50,2,
323293,Bette Life Mohandessn br.2,706,04042026,10:25:33,MHS/33,,,2989.86,438.18,2551.68,5,CLSD
323294,Ph/better life mohandessin,728,14042026,12:19:24,Mohandessin 44 9t District,,,12434.84,1237.80,11197.04,15,
323296,el NLIE CARE REHAB VIEW230,713,01042026,08:05:51,,,,3713.52,814.72,2898.80,6,CLSD
323297,EL NASR WH-887,702,19042026,14:42:09,,Giza,Mohandessin,3540.27,347.40,3192.87,8,CLSD
323298,PH el tourath 04,762,12042026,11:32:55,,,,2598.96,451.77,2147.19,3,
323299,El-el tourath Main Rad,707,04042026,13:31:37,,,,10531.82,1822.52,8709.30,15,
323300,PH EL TOURATH br.2229,753,04042026,12:31:27,,,,5005.50,981.58,4023.92,11,
323301,Ph/El Tourath Branch 2,745,19042026,13:36:38,,,,1564.48,155.69,1408.79,3,CLSD
323302,Pharma Plus Dokki,716,03042026,13:48:58,,,,6497.42,1039.37,5458.05,7,
323305,el Misr Nozha,741,07042026,14:29:18,,,,5295.35,1344.72,3950.63,6,CLSD
323306,MISR NOZHA103 WH-896,752,19042026,12:48:56,"Gamet Dewal 192, MHS zone",,,3390.70,640.68,2750.02,5,CLSD
323308,El-Health Gate Mohandessin,732,07-Apr-2026,15:03:18,MHS/88,,,4592.29,629.95,3962.34,6,
323309,Ph/Health Gate Mohandessin-A,747,05042026,18:56:33,blk 11 - MHS - school,,,5642.03,1232.48,4409.55,10,CLSD
323310,HEALTH GATE WH-900,734,03042026,12:31:11,Mohadessin 104 Horreya,Cairo,Nasr City,5925.55,911.61,5013.94,11,CLSD
323311,El-HEALTH GATE MOHANDESSIN 6th Zoone,706,13-Apr-2026,15:00:17,Mohandessiin 18 Abbas,Giza,Faisal,2021.22,335.58,1685.64,3,
323312,PH ELITE SHUBRA Station St.,729,15042026,09:54:33,,,,2464.24,509.81,1954.43,5,
323313,EL OMEGA MSOUHA,700,17042026,08:23:44,"Tahrir 35, MHS zone",Alexandria,Smouha,7023.55,2057.00,4966.55,8,
323314,golden care mohandessin Station St.,710,19042026,13:35:37,,Cairo,Nasr City,4011.14,625.24,3385.90,7,CLSD
323315,goledn care mohandessin (2),709,09042026,09:39:37,"226 Tahrir st., near square, MHS",,,3466.62,746.03,2720.59,3,CLSD
323316,golden carre mohandessin,725,24042026,11:36:12,MHS/160,,,2465.42,230.76,2234.66,3,
323317,EL Nile Care 04,759,17042026,20:32:45,,,,5884.21,1282.24,4601.97,10,CLSD
323318,nile care 6th Zone,706,17042026,14:36:39,,,,1605.69,234.07,1371.62,4,CLSD
323319,Elite Station St.,748,16042026,11:22:11,MHS/155,,,7125.15,1567.15,5558.00,14,CLSD
323320,elite,707,09042026,13:33:08,"195 Zayed st., near metro, MHS",,,2691.32,477.43,2213.89,5,
323322,Ph/Elite Brnach 2946,703,16042026,08:54:24,,,,2781.61,230.76,2550.85,4,
323324,Ph/lEite Branch 2946,767,04042026,17:57:08,,,,3500.87,428.67,3072.20,8,CLSD
323325,EILTE,708,27042026,11:12:44,,,,3068.14,518.08,2550.06,3,CLSD
323326,Ph/Car e24 Seven Maadi,730,05042026,13:34:18,Mohandessin 195T ahrir,,,4523.56,898.51,3625.05,6,
323327,Ph/Car e24 Seven Maadi,735,14042026,12:08:12,"220 Faisal st., near police st., MHS",,,4323.70,674.62,3649.08,5,
323328,EL LIFE WH-918,702,01042026,10:21:29,Mohandessin 198 Inndustrial Zone,,,3673.28,326.13,3347.15,4,
323329,PY/Life Line 04,743,28042026,08:35:46,,,,1552.52,133.82,1418.70,5,
323330,LIFE LINE Main Road,709,14042026,11:46:10,MHS/63,Giza,Mohandessin,1365.31,303.25,1062.06,3,
323331,LIFE LINE Main Road,715,10042026,13:49:08,"Geish 170, MHS zone",,,4211.79,692.32,3519.47,6,
323332,El-Health Gate 04,758,27042026,08:33:58,MHS/184,,,6247.56,1052.34,5195.22,9,
323333,Ph/care 24 seven shubra (2),705,16042026,08:21:51,blk 14 - MHS - metro,,,2162.65,229.90,1932.75,4,CLSD
323335,ALPHA PHARMA MOHANDESSIN Branc h1,708,08042026,08:07:39,,,,7265.51,1478.80,5786.71,16,CLSD
323336,Al Aaml Mohandessin Branch 2,710,11042026,14:16:09,,Giza,Mohandessin,3994.17,542.90,3451.27,7,
323337,Al Amal Mohandessin Station St.,765,11042026,10:14:51,"Tahrir 213, MHS zone",,,1377.77,118.89,1258.88,8,
323340,PY/Misr Mar Mall,740,24-Apr-2026,09:43:50,,,,2768.35,651.26,2117.09,4,CLSD
323343,El-salamtek mohandessin 011,732,16042026,10:28:29,blk 28 - MHS - school,Alexandria,Smouha,2187.15,256.71,1930.44,2,CLSD
323344,PY/SALAMTEK MOHANDESSIN Branch 1,760,10-Apr-2026,11:55:10,,,,4666.34,983.52,3682.82,7,
323345,PY/SUNRISE BRANCH WH-935,728,27042026,12:33:35,,,,6100.49,625.68,5474.81,8,CLSD
323347,el Sunrise Branch 1,777,27-Apr-2026,09:59:13,Mohandessin 1008 Gamet Dewal,,,1199.84,159.91,1039.93,3,
323349,PH Sehha First Zayed 04587,752,14042026,08:58:28,"95 Industrial Zone st., near metro, MHS",,,3806.42,812.86,2993.56,6,CLSD
323350,PH Sehha First Zayed 04587,720,02042026,12:35:27,,,,7090.87,1780.40,5310.47,11,CLSD
323351,EL SEHAFIRST WH-941,758,08-Apr-2026,11:19:26,"Autostrad 77, MHS zone",,,9904.24,1685.03,8219.21,8,
323354,Bettter Life Branch 1,770,06042026,14:27:29,,,,6639.48,603.28,6036.20,12,CLSD
323355,Better Life Branc h1,744,22-Apr-2026,12:58:13,,,,3666.42,405.79,3260.63,9,
323356,Ph/Metro211,738,16042026,12:02:17,Mohandessiin 31 Sudan,,,9407.84,1862.85,7544.99,6,
323357,el sunrise faisal Branch 1,726,07042026,15:16:00,,,,6785.57,602.18,6183.39,9,
323359,Ebn Sna,768,18042026,19:18:25,blk 4 - MHS - park,,,4920.21,650.57,4269.64,5,
323360,EL EL WH-950,722,20042026,13:01:50,,,,2202.11,659.52,1542.59,6,
323361,PH Seha First Station St.,759,11042026,08:06:56,,,,8942.82,1787.41,7155.41,11,
323362,PH Better Life MMohandessin Branch 2,772,11042026,08:38:32,"100 Haram st., near park, MHS",,,10193.90,1357.31,8836.59,15,CLSD
323363,PH Better Life MMohandesssin Branch 2,732,17042026,10:10:34,"12 Corniche st., near mosque, MHS",,,10315.70,1467.71,8847.99,10,CLSD
323365,Ph/NILE CARE MHOANDESSIN (2)453,732,19042026,20:41:52,,,,6747.88,752.42,5995.46,6,CLSD
323366,PH NILE CARE MOHANDESSIN br.2,750,07042026,08:03:09,,,,6424.54,873.52,5551.02,11,
323367,PH Union Phram Banha br.2,742,05-Apr-2026,08:52:16,"Autostrad 90, MHS zone",Giza,Mohandessin,2565.67,609.12,1956.55,5,
323369,PY/union pharm banha br.2,702,21042026,11:04:40,,,,3187.54,243.89,2943.65,6,
323371,El-Dr Medhat Oct City Branch 2,752,05042026,08:22:00,"Zayed 173, MHS zone",,,3645.23,856.63,2788.60,5,
323373,el SALAMTEK MAADI 6th Zone,770,06042026,11:00:52,Mohandessin 203 Auttostrad,,,6490.04,611.07,5878.97,4,CLSD
323377,EBN SIN MOHANDESSIN-A,751,15042026,14:12:30,"Geish 28, MHS zone",,,2200.97,363.43,1837.54,7,CLSD
323379,El-Ebn Sina Mohandessin Mall,736,21042026,12:03:48,"14 Sudan st., near school, MHS",,,1669.74,394.00,1275.74,3,
323380,EBN SINA MOHANDESSIN,770,18-Apr-2026,11:31:59,,,,2809.45,110.15,2699.30,5,
323382,EBN SINA MOHANDESSIN,734,13042026,15:42:54,"Nile 118, MHS zone",,,4596.58,846.29,3750.29,6,
323383,EL UNION PHARM MOHANDESSIN Main Road,767,17042026,09:56:31,,,,2643.32,253.61,2389.71,5,CLSD
323384,Sunrise Mohandessin-A427,739,17042026,10:44:19,,,,9217.94,1822.28,7395.66,11,
323385,Family,766,18042026,08:42:05,Mohnadessin 3 Nasr,,,2632.82,241.28,2391.54,5,
323386,PY/UNION PHARM 6th Zone,740,17042026,09:47:16,"Zayed 60, MHS zone",,,2448.08,605.35,1842.73,4,
323389,ELSalamtek704,717,13-Apr-2026,08:41:08,,,,3578.85,835.50,2743.35,7,CLSD
323390,el alamtek Mall95,768,11042026,13:45:16,,,,3172.85,400.78,2772.07,9,CLSD
323391,Salamtek,739,01042026,08:36:33,"9th District 124, MHS zone",,,5316.43,962.86,4353.57,11,
323392,Ph/ELZ AHRAA NOZHA br.2375,766,28042026,11:00:29,Mohanedssin 107 Geish,,,3103.90,286.33,2817.57,4,
323394,el ACRE 24 SEVEN MOHANDESSIN Station St.,705,11042026,10:28:39,,Giza,Mohandessin,3249.50,347.40,2902.10,5,
323396,el El Shifa Banha Station St.,723,02-Apr-2026,15:42:45,,,,4885.65,626.28,4259.37,14,CLSD
323399,PHARMA PLUS MOHANDESSIIN (2),713,18042026,14:52:37,,,,1478.50,313.92,1164.58,2,CLSD
323400,PY/Alpha Pharma Agami Mall,750,08-Apr-2026,16:36:27,"Horreya 172, MHS zone",,,8885.82,1428.57,7457.25,9,
323401,PY/Alpha Pharma Agami Mall,732,06042026,13:37:49,,Alexandria,Smouha,1097.62,139.36,958.26,4,
323402,Alpha Pharma Agami Branch 1617,763,17042026,14:20:20,"42 Abbas st., near mosque, MHS",,,3246.20,662.40,2583.80,10,
323403,PH el zahraa 6th Zone990,713,12042026,10:36:42,,,,2248.16,565.57,1682.59,4,CLSD
323404,el EL SHIFA ZAYED Branch 2,731,14042026,15:51:02,,,,3602.19,268.12,3334.07,5,
323405,el shifa br.2880,700,12042026,11:54:37,,,,6342.69,1414.04,4928.65,6,CLSD
323406,Ph/El Shifa Mall,758,18042026,12:34:53,blk 14 - MHS - market,Giza,Mohandessin,1427.07,132.65,1294.42,3,
323407,el araka,763,06042026,08:33:39,,,,7000.70,1363.08,5637.62,11,CLSD
323408,El-Blue Wave Mohandessin (2),730,02042026,09:32:36,blk 6 - MHS - school,,,2071.57,442.55,1629.02,5,CLSD
323409,el Star Care Dokki-A,705,10042026,10:49:06,,,,4434.19,471.43,3962.76,7,
323410,El-Sunrise Agami (2),773,19042026,09:35:49,,,,1224.03,274.69,949.34,4,CLSD
323411,NILECARE MOHANDESSIN,728,27042026,08:59:13,,Giza,Mohandessin,9030.78,995.80,8034.98,11,CLSD
323412,PY/NILECARE MOHANDESSIN,744,10042026,08:22:09,"116 Salah Salem st., near park, MHS",,,3123.67,368.01,2755.66,5,CLSD
323413,EL METRO WH-26,743,11042026,11:13:40,blk 19 - MHS - police st.,,,5356.57,480.38,4876.19,5,
323414,el BETTER LFIE MOHANDESSIN Branch 1,776,11-Apr-2026,14:09:37,"Sudan 229, MHS zone",,,1478.70,157.00,1321.70,5,CLSD
323415,Better Life Mohandessin Statoin St.,715,19042026,11:02:20,"12 Haram st., near hospital, MHS",,,3551.04,724.25,2826.79,4,
323416,el El Baraka Mohandessin Main Road,743,25042026,09:17:05,blk 17 - MHS - hospital,,,5408.56,544.78,4863.78,9,
