doc_no,qty,unit_price,line_value,vat_flag
306393,4,153.06,504.20,
306393,5,29.83,129.08,
306393,5,187.44,708.27,
306393,2,42.17,67.01,
306393,2,24.58,41.04,
306393,3,190.26,473.74,
306393,7,144.54,857.88,
306393,2,145.77,245.28,
306393,2,55.69,93.62,
306393,4,64.97,216.04,
306394,3,83.21,209.97,
306394,4,42.98,137.21,
306394,2,16.45,27.03,
306394,7,558.96,3250.62,
306394,5,13.61,51.40,
306394,3,130.02,311.30,
306396,4,17.06,52.85,
306396,5,97.82,353.62,
306396,3,550.29,1302.04,
306396,3,8.62,19.91,
306396,2,323.19,519.47,
306396,2,226.56,320.10,
306396,3,209.51,505.62,
306396,4,416.64,1281.90,
306396,5,17.44,67.58,
306396,4,230.40,696.56,
306396,8,45.59,282.61,
306396,4,30.62,95.19,
306396,9,462.06,3461.92,
306396,1,44.96,34.95,
306396,4,151.24,485.96,
306403,4,115.88,407.57,
306403,5,295.16,1160.11,
306403,3,18.95,46.03,
306403,4,190.08,679.36,
306403,3,75.52,198.93,
306403,3,30.29,77.76,
306403,5,250.08,1160.26,
306403,4,141.36,479.52,
306403,8,32.97,213.71,
306403,6,33.30,168.17,
306404,3,170.54,438.56,
306404,7,342.09,1944.34,
306404,8,459.51,3249.00,
306404,3,193.93,477.39,
306404,5,91.20,362.62,
306404,5,91.87,392.99,
306404,3,32.54,82.33,
306404,7,47.16,276.11,
306404,4,8.43,28.72,
306404,4,221.61,796.82,
306406,2,35.11,59.36,
306406,8,239.28,1713.11,
306406,3,12.63,32.45,
306406,4,80.23,278.23,
306406,6,132.53,674.22,
306406,1,192.02,167.92,
306406,3,24.67,64.14,
306406,5,128.96,565.27,
306406,3,547.23,1435.79,
306406,4,12.98,47.88,
306406,3,105.22,304.37,
306406,5,284.45,1262.36,
306407,5,190.08,752.93,
306407,5,511.02,2017.41,
306407,1,7.55,6.09,
306407,4,45.86,148.93,
306408,3,188.14,408.47,
306408,4,501.84,1447.65,
306408,5,24.94,96.97,
306408,4,81.01,234.83,
306408,2,42.48,66.72,
306410,2,101.47,179.31,
306410,3,7.52,21.79,
306410,1,135.56,118.20,
306410,3,40.55,109.98,
306410,5,447.72,1978.60,
306410,1,254.88,222.75,
306410,5,55.02,234.13,
306413,6,34.62,160.17,
306413,3,159.98,370.54,
306413,5,21.74,81.37,
306413,3,58.50,147.79,
306413,5,16.72,67.76,
306413,4,488.07,1526.42,
306413,1,212.59,166.53,
306413,5,145.16,531.01,
306413,3,122.36,281.86,
306414,5,183.04,803.64,
306414,9,57.22,443.04,
306414,8,87.07,594.03,
306416,4,129.09,397.20,
306416,2,389.76,598.24,
306416,6,126.98,567.81,
306416,4,34.19,97.17,
306416,5,128.70,501.69,
306419,6,437.64,2050.81,
306419,4,36.00,108.20,
306419,2,46.94,79.80,
306419,3,46.76,107.94,
306419,4,110.80,353.76,
306419,3,180.22,403.04,
306421,5,8.78,35.80,
306421,6,32.08,160.87,
306421,3,19.35,51.18,
306421,5,441.84,1852.37,
306421,8,7.98,52.48,
306421,1,34.55,29.44,
306421,5,124.34,535.31,
306421,6,22.97,118.19,
306422,3,25.03,55.92,
306422,1,48.60,39.77,
306422,3,48.74,120.39,
306422,6,252.24,1131.32,
306422,5,157.17,636.79,
306422,5,58.13,207.63,
306423,5,49.19,201.45,
306423,4,407.40,1309.28,
306423,5,411.60,1813.10,
306423,5,147.44,583.74,
306423,2,115.76,186.11,
306423,8,13.06,82.51,
306423,9,11.30,82.55,
306423,4,306.81,991.27,
306423,5,140.71,602.54,
306423,4,82.50,248.52,
306428,8,539.58,3316.23,
306428,5,238.08,940.83,
306428,2,26.11,41.46,
306428,7,530.91,2896.36,
306428,4,238.08,745.11,
306428,2,261.84,389.03,
306428,6,12.86,58.46,
306432,6,188.67,1013.88,
306432,6,259.44,1424.88,
306432,4,176.18,623.98,
306432,2,34.39,56.14,
306432,8,559.47,3996.77,
306433,7,239.28,1440.00,
306433,6,207.26,1072.94,
306437,4,133.45,433.74,
306437,3,327.29,800.18,
306437,3,182.69,466.50,
306437,3,76.46,202.63,
306437,2,126.85,228.16,
306440,5,58.62,245.47,
306440,2,30.62,49.46,
306440,2,192.37,273.49,
306440,2,321.30,527.34,
306440,6,173.89,819.84,
306442,8,177.76,1298.30,
306442,6,19.37,104.46,
306442,3,78.81,219.76,
306442,5,127.44,601.86,
306442,6,24.14,140.33,
306443,5,30.29,137.31,
306443,2,118.00,223.14,
306443,4,459.06,1609.87,
306443,2,71.36,124.08,
306444,4,123.07,405.55,
306444,3,18.68,45.31,
306444,3,401.10,891.76,
306444,8,12.49,78.59,
306444,8,159.81,1056.59,
306447,7,102.14,552.21,
306447,7,63.87,353.69,
306447,7,7.22,42.53,
306447,3,58.93,133.89,
306447,4,163.86,496.14,
306447,7,7.52,40.83,
306447,5,187.62,764.96,
306451,5,153.22,564.73,
306451,6,451.08,1969.32,
306451,2,127.91,190.08,
306451,5,57.89,226.90,
306451,6,302.72,1359.37,
306451,7,42.57,215.63,
306451,2,22.10,31.55,
306451,3,224.16,517.75,
306451,7,19.62,115.06,
306451,5,17.21,65.53,
306452,4,410.76,1320.99,
306452,2,144.41,232.82,
306452,9,7.79,64.82,
306452,4,160.36,528.58,
306452,5,18.38,79.15,
306452,5,7.54,35.60,
306455,4,58.19,179.41,
306455,3,309.96,720.89,
306455,4,17.50,50.11,
306455,2,30.69,52.13,
306455,5,382.62,1455.59,
306455,1,16.29,12.01,
306456,2,232.80,320.86,
306456,3,235.68,523.58,
306456,3,8.23,18.00,
306456,7,172.30,920.86,
306456,4,96.48,286.18,
306458,3,106.32,252.66,
306458,2,55.33,87.03,
306458,6,18.63,86.41,
306458,4,477.36,1375.71,
306458,6,24.72,115.84,
306461,3,232.56,579.39,
306461,4,122.76,405.83,
306461,3,120.12,309.00,
9306461,-3,120.12,-309.0,
306462,2,128.96,220.48,
306462,9,83.84,643.00,
306462,1,43.43,36.73,
306462,4,496.23,1673.66,
306462,6,74.34,360.80,
306462,6,228.00,1113.05,
306462,2,36.14,56.87,
306462,2,160.16,274.59,
306462,3,18.43,45.89,
306462,2,326.03,572.35,
306462,4,8.06,25.98,
306466,4,452.34,1346.49,
306466,6,432.18,2028.46,
306466,3,234.24,515.76,
306466,4,30.79,106.12,
306466,10,25.49,200.06,
306466,4,23.28,71.63,
306466,2,446.88,654.22,
306466,5,337.37,1290.77,
306466,5,187.09,661.49,
306467,6,162.64,785.56,
306467,4,199.47,712.73,
306467,1,344.30,314.23,
306468,4,8.49,24.48,
306468,6,36.00,158.54,
306468,2,48.06,76.14,
306468,3,317.21,728.17,
306468,2,23.18,36.65,
306470,3,76.22,195.25,
306470,4,7.69,26.03,
306470,3,78.66,196.61,
306470,3,106.91,273.79,
306470,4,60.94,205.93,
306470,1,11.75,9.65,
306470,2,123.55,191.13,
306470,4,443.52,1411.85,
306473,3,136.95,325.69,
306473,3,408.24,963.42,
306473,7,94.46,490.51,
306473,7,42.39,236.20,
306473,3,123.43,293.85,
306477,5,329.18,1345.40,
306477,5,305.87,1122.08,
306477,2,224.88,371.76,
306477,2,246.00,397.67,
306477,7,13.10,69.07,
306477,4,12.45,36.18,
306477,3,537.54,1351.71,
306477,5,92.45,366.55,
306477,2,335.48,510.52,
306477,4,124.87,372.38,
306477,2,306.50,485.31,
306477,3,121.44,270.99,
306477,3,231.60,552.35,
306478,3,30.72,83.19,
306478,4,42.75,154.32,
306478,6,330.12,1776.18,
306478,3,13.46,36.88,
306478,4,73.40,237.54,
306478,5,31.09,134.92,
306478,2,43.16,74.30,
306479,4,443.94,1461.51,
306479,5,16.47,71.56,
306479,3,95.42,235.26,
306479,6,305.55,1540.69,
306479,2,338.63,553.62,
306479,5,13.01,53.97,
306479,5,32.70,147.84,
306487,3,306.81,846.37,
306487,6,237.36,1219.24,
306487,4,34.58,113.88,
306487,2,146.98,257.66,
306487,4,128.04,432.81,
306487,4,35.74,125.05,
306490,3,168.61,416.79,
306490,6,452.76,2157.35,
306490,5,550.80,2237.10,
306490,7,41.58,230.44,
306490,5,213.61,903.97,
306490,3,17.64,41.76,
306491,3,8.04,22.06,
306491,3,35.21,94.65,
306491,5,537.03,2227.61,
306491,5,16.61,74.33,
306491,2,452.34,826.57,
306491,4,285.08,1019.54,
306492,6,231.60,1264.30,
306492,4,95.04,347.57,
306492,1,136.49,122.95,
306492,4,120.52,427.53,
306492,3,81.88,215.02,
306492,2,32.47,61.78,
306492,3,7.55,20.95,
306492,3,8.18,21.93,
306492,6,23.09,123.63,
306492,3,19.22,51.43,
306494,8,150.33,1083.59,
306494,3,201.52,514.92,
306494,6,18.38,95.70,
306494,6,240.96,1273.28,
306495,5,224.89,971.73,
306495,5,438.90,2011.56,
306495,2,136.88,253.71,
306495,4,32.74,120.32,
306495,7,59.54,346.02,
306495,5,399.00,1909.86,
306495,4,258.24,1032.96,
306495,6,25.30,144.41,
306495,3,168.26,460.79,
306495,3,158.93,407.05,
306495,4,402.36,1560.11,
306495,2,16.78,31.56,
306496,4,128.17,355.98,
306496,4,56.06,154.01,
306497,4,123.66,451.73,
306497,7,43.43,268.96,
306497,4,285.71,1005.44,
306497,2,80.23,148.17,
306500,5,401.52,1645.87,
306500,4,161.04,512.64,
306500,6,8.27,37.72,
306500,3,7.47,18.17,
306500,6,97.15,453.07,
306500,3,88.70,225.35,
306500,4,31.61,103.16,
306500,5,337.68,1476.64,
306500,3,95.42,221.51,
306500,5,244.56,1047.96,
306500,5,531.42,2218.38,
306500,3,323.82,851.98,
306502,3,216.48,510.41,
306502,2,117.76,203.60,
306502,6,166.74,831.91,
306502,5,32.84,131.60,
306502,2,219.84,351.57,
306502,3,74.81,192.97,
306502,2,34.19,59.22,
306502,5,307.44,1352.46,
306503,4,7.26,25.65,
306503,3,91.97,235.82,
306503,4,178.64,620.27,
306503,4,42.12,147.58,
306503,2,18.41,32.17,
306503,2,19.21,33.94,
306505,3,34.68,78.86,
306505,3,148.20,323.78,
306505,5,464.10,1798.80,
306505,3,17.28,38.76,
306505,8,462.57,2667.10,
306505,4,449.40,1353.65,
306505,3,143.75,319.82,
306505,7,61.00,321.90,
306506,5,301.77,1191.14,
306506,3,125.32,303.63,
306506,7,85.88,491.29,
306506,6,326.03,1629.52,
306506,3,13.28,33.27,
306508,3,178.11,396.51,
306508,6,152.91,714.23,
306508,2,42.17,68.44,
306508,5,257.52,1045.36,
306508,4,62.46,189.91,
306509,4,126.19,421.43,
306509,5,7.34,29.91,
306509,5,78.42,331.98,
306509,3,164.46,413.61,
306509,5,184.91,814.53,
306509,3,56.06,140.25,
306509,3,185.15,421.70,
306509,6,66.55,320.63,
306509,3,62.28,148.68,
306509,4,312.48,1039.71,
306509,5,104.16,439.82,
306509,2,42.03,69.56,
306510,4,92.54,324.43,
306510,4,63.99,236.91,
306510,4,137.10,474.29,
306510,5,16.94,75.88,
306510,4,71.91,273.88,
306516,6,93.70,501.79,
306516,5,223.92,939.72,
306516,8,103.49,709.87,
306516,3,8.60,23.24,
306516,4,60.45,222.61,
306516,4,115.99,423.87,
306517,3,55.75,126.34,
306517,4,12.90,41.12,
306517,2,148.35,241.77,
306517,8,427.56,2706.60,
306517,1,468.69,353.03,
306518,5,31.52,130.30,
306518,6,73.71,383.56,
306518,3,76.69,214.05,
306518,6,16.49,82.56,
306518,5,178.82,832.20,
306518,4,209.31,730.33,
306518,2,385.56,665.50,
306519,5,94.75,391.33,
306519,7,25.06,134.24,
306519,5,240.72,955.84,
306519,4,176.53,554.60,
306519,3,380.52,930.88,
306519,4,442.26,1336.30,
306519,5,434.70,1756.46,
306519,7,100.99,557.56,
306519,5,57.58,236.57,
306519,3,22.44,55.71,
306519,2,21.96,35.88,
306521,8,13.30,84.69,
306521,6,118.59,559.28,
306521,2,46.04,78.23,
306521,8,87.07,524.77,
306521,7,125.32,746.92,
306521,3,332.01,844.59,
306521,6,24.31,108.18,
306521,2,162.64,252.34,
306521,3,25.32,59.64,
306521,7,13.18,74.63,
306521,3,214.64,507.75,
306524,4,260.64,811.66,
306524,2,18.25,29.51,
306524,3,66.61,149.10,
306524,6,185.32,893.93,
306526,3,76.46,171.14,
306526,6,17.71,79.74,
306526,2,246.96,370.76,
306526,6,19.21,97.96,
306526,4,7.47,22.42,
306526,3,448.98,1007.41,
306526,3,519.18,1175.48,
306526,5,98.11,367.30,
306529,7,59.29,320.43,
306529,6,22.30,110.69,
306529,4,146.22,462.92,
306529,1,66.67,56.24,
306529,4,521.22,1529.98,
306529,2,22.85,37.98,
306529,7,84.47,464.73,
306530,3,261.36,633.65,
306530,4,85.57,249.98,
306530,3,135.83,322.17,
306530,3,30.82,74.34,
306530,5,102.53,423.62,
306530,3,387.24,838.79,
306530,5,305.24,1159.76,
306535,3,108.68,279.81,
306535,5,415.38,1843.84,
306535,3,477.36,1347.93,
306539,2,8.41,14.73,
306539,5,55.02,233.92,
306539,6,126.73,698.55,
306539,4,7.41,25.20,
306539,2,35.90,58.97,
306539,4,309.33,1127.21,
306540,2,18.95,27.43,
306540,3,344.30,742.17,
306540,4,12.01,37.82,
306540,3,217.44,458.90,
306540,3,127.91,276.80,
306540,2,223.68,328.68,
306540,3,23.78,54.22,
306540,5,316.89,1171.18,
306541,3,310.59,827.33,
306541,6,67.04,376.32,
306541,5,120.91,568.61,
306541,2,223.44,393.76,
306541,6,79.76,416.44,
306543,3,254.40,618.78,
306543,5,120.52,504.98,
306543,7,288.86,1808.39,
306543,2,315.00,518.14,
306543,1,534.48,449.37,
306543,3,12.86,32.18,
306543,5,34.16,147.03,
306543,5,228.24,956.24,
306543,6,65.70,335.73,
306548,5,129.89,507.23,
306548,5,55.39,212.22,
306548,3,457.80,1132.92,
306548,2,340.52,536.11,
306548,3,559.98,1372.79,
306548,3,13.06,30.51,
306548,4,25.42,75.29,
306548,3,141.51,316.40,
306548,9,47.61,322.47,
306548,4,158.58,509.15,
306549,7,73.16,421.77,
306549,3,181.81,424.80,
306549,3,217.30,531.56,
306549,1,49.28,38.22,
306549,2,159.10,244.26,
306549,6,333.59,1519.57,
306549,7,7.26,38.88,
306550,7,239.52,1452.01,
306550,6,18.65,95.04,
306550,3,182.34,477.69,
306550,4,112.22,398.51,
306550,3,158.99,473.65,
306551,6,154.74,789.27,
306551,6,100.13,501.03,
306551,4,201.52,685.42,
306554,7,399.84,2240.39,
306554,2,44.42,66.98,
306554,3,122.10,314.02,
306554,1,19.35,16.43,
306554,2,23.93,40.34,
306554,5,19.33,82.63,
306554,5,33.69,139.86,
306556,4,302.09,1020.31,
306556,1,165.26,148.99,
306556,5,40.64,168.60,
306556,2,160.66,293.28,
306556,4,64.17,215.39,
306556,2,25.06,48.16,
306556,1,58.38,53.80,
306556,3,215.46,575.69,
306558,3,46.58,109.17,
306558,4,83.29,261.03,
306558,3,44.60,99.19,
306558,2,390.60,591.64,
306558,2,23.69,36.45,
306558,7,7.90,47.12,
306558,4,231.36,723.37,
306558,2,18.11,28.41,
306559,3,111.75,290.86,
306559,1,159.63,139.19,
306559,7,218.40,1255.34,
306559,2,411.18,737.42,
306559,2,40.73,67.66,
306559,3,8.71,22.73,
306559,5,111.51,489.14,
306559,2,8.15,14.10,
306560,3,24.86,63.69,
306560,6,82.11,435.68,
306560,6,45.63,245.59,
306560,4,48.38,180.39,
306560,3,301.77,852.90,
306561,4,103.30,362.76,
306561,5,338.63,1513.29,
306563,3,17.55,40.25,
306563,2,93.02,143.96,
306563,2,43.52,70.63,
306563,2,180.75,296.35,
306563,7,42.17,226.04,
306563,4,298.62,923.25,
306563,4,98.11,298.14,
306563,4,289.80,846.04,
306563,4,17.95,58.55,
306563,7,257.04,1387.11,
306563,3,537.54,1380.49,
306565,3,42.62,117.30,
306565,4,13.16,39.13,
306565,4,513.06,1762.45,
306565,4,126.98,475.73,
306565,7,116.58,658.03,
306565,9,512.04,3844.52,
306565,2,395.64,647.90,
306565,2,93.89,155.98,
306565,5,47.39,198.36,
306565,2,64.66,107.11,
306565,6,44.91,224.76,
306566,5,195.57,856.14,
306566,4,250.80,811.75,
306566,2,427.56,704.88,
306566,3,99.46,251.35,
306566,5,165.53,682.51,
306566,1,96.29,88.20,
306567,4,33.69,103.82,
306567,3,44.96,113.74,
306567,4,94.85,294.65,
306567,2,65.76,95.92,
306567,5,12.85,50.10,
306567,3,227.52,568.35,
306567,1,514.59,420.80,
306567,4,143.03,456.90,
306568,2,195.98,292.05,
306568,5,81.40,302.90,
306568,5,17.71,68.42,
306568,3,193.11,458.18,
306568,2,441.42,743.06,
306568,6,313.11,1515.32,
306570,11,13.28,111.80,
306570,4,45.18,148.06,
306570,3,106.91,231.97,
306570,2,143.94,226.25,
306571,4,65.45,191.10,
306571,6,19.28,85.81,
306571,3,516.63,1223.43,
306571,3,389.76,914.88,
306571,6,463.59,2096.24,
306571,2,8.45,12.76,
306572,2,104.06,185.24,
306572,5,402.36,1784.34,
306572,4,73.48,246.24,
306572,1,511.53,407.42,
306572,5,65.27,270.58,
306577,3,12.51,33.35,
306577,2,250.56,445.48,
306577,3,452.76,1163.44,
306577,2,108.56,181.58,
306577,5,498.78,2143.63,
306578,3,24.86,63.00,
306578,7,124.37,789.05,
306578,6,41.85,251.10,
306578,3,222.96,592.51,
306578,6,7.26,40.54,
306578,6,24.12,132.21,
306579,1,8.72,6.90,
306579,3,341.46,837.02,
306579,4,151.39,482.54,
306579,3,16.33,42.27,
306579,3,43.02,102.97,
306579,3,23.83,52.43,
306579,5,49.01,204.61,
306580,5,326.34,1550.38,
306580,6,79.99,479.94,
306580,5,150.94,730.34,
306580,3,219.15,579.12,
306580,3,422.10,1112.34,
306580,2,95.81,170.13,
306580,3,192.91,535.22,
306580,5,103.97,468.27,
306583,5,127.78,554.58,
306583,5,7.87,34.31,
306583,2,87.17,156.15,
306583,6,34.25,186.20,
306585,2,18.52,28.81,
306585,2,11.45,17.50,
306585,6,30.99,148.57,
306585,6,30.62,146.47,
306585,6,123.29,563.55,
306585,4,46.40,154.22,
306585,9,65.27,456.75,
306585,3,228.00,549.57,
306585,3,47.70,117.87,
306585,7,19.58,115.80,
306585,8,70.73,421.50,
306585,3,8.76,20.28,
306585,7,24.26,128.66,
306585,3,22.87,58.40,
306586,2,107.14,197.50,
306586,6,23.93,129.09,
306586,5,8.56,39.96,
306586,4,209.10,740.45,
306586,8,238.32,1738.93,
306586,7,7.91,51.19,
306586,1,243.60,217.81,
306588,3,18.70,53.18,
306588,1,210.74,185.20,
306588,3,496.74,1398.45,
306588,4,13.68,52.45,
306589,3,110.57,282.86,
306589,4,114.22,403.47,
306589,3,11.91,26.11,
306589,5,173.18,640.27,
306589,5,417.48,1805.88,
306590,1,74.58,61.98,
306590,5,32.08,137.03,
306590,7,250.32,1402.33,
306590,6,154.43,762.67,
306591,5,253.20,1111.18,
306591,3,54.96,135.33,
306591,4,44.33,164.69,
306591,2,148.05,239.46,
306592,3,217.10,540.01,
306592,3,47.84,127.48,
306593,3,95.04,223.33,
306593,5,170.02,704.63,
306593,2,60.70,92.17,
306593,2,139.00,231.81,
306593,4,240.24,755.36,
306594,3,75.67,184.86,
306594,6,18.14,94.44,
306594,8,140.30,946.96,
306594,2,160.06,282.85,
306594,3,213.82,548.86,
306594,4,76.38,264.15,
306594,3,261.12,645.83,
306596,5,102.05,419.19,
306596,2,138.47,195.77,
306596,6,318.15,1472.84,
306596,4,251.04,808.51,
306596,3,137.02,304.87,
306596,4,107.97,338.93,
306596,6,286.34,1251.01,
306596,5,58.32,235.50,
306596,5,62.16,234.48,
306598,3,345.87,839.44,
306598,4,201.93,594.60,
306601,3,247.44,567.40,
306601,4,23.62,71.91,
306601,3,11.59,25.14,
306601,6,34.49,160.22,
306601,3,92.26,196.54,
306601,2,98.21,154.83,
306601,2,116.82,173.37,
306601,4,112.81,337.93,
306601,8,33.66,204.63,
306601,3,379.68,765.90,
306601,6,12.69,52.30,
306602,2,35.81,66.31,
306602,6,401.94,2247.92,
306602,4,58.01,215.80,
306603,2,86.59,133.27,
306603,2,44.24,68.31,
306603,8,138.32,888.84,
306603,5,219.35,838.24,
306603,6,467.67,2366.04,
306606,4,183.39,667.93,
306606,3,315.32,848.55,
306606,7,45.95,281.64,
306606,2,234.48,450.75,
306606,4,141.90,495.53,
306606,4,261.60,997.84,
306606,5,129.21,582.71,
306609,5,23.02,103.31,
306609,3,410.76,1044.34,
306609,5,463.08,2003.55,
306609,4,13.11,43.62,
306609,6,35.54,179.35,
306609,5,85.96,377.10,
306609,3,66.92,184.30,
306609,4,46.44,153.93,
306609,4,120.12,411.72,
306609,2,36.30,61.70,
306609,5,212.18,890.84,
306609,5,139.79,556.90,
306609,3,23.90,65.54,
306614,5,98.21,471.64,
306614,6,512.55,2619.88,
306614,5,95.33,422.13,
306614,2,335.79,597.64,
306614,2,63.75,118.94,
306614,3,8.30,22.04,
306615,4,13.50,43.53,
306615,3,88.99,223.45,
306615,4,24.79,80.75,
306615,3,13.55,32.63,
306615,5,33.10,132.48,
306615,1,520.20,404.92,
306615,7,78.66,433.87,
306616,3,286.34,767.39,
306616,4,34.98,121.19,
306616,3,237.84,675.83,
306616,4,55.75,195.34,
306616,7,145.62,895.05,
306617,1,11.40,10.16,
306617,6,473.79,2511.39,
306617,6,187.78,1013.84,
306617,4,126.46,463.30,
306617,4,19.13,67.38,
306617,4,12.03,42.74,
306617,5,511.02,2224.78,
306617,4,8.69,29.41,
306618,5,240.72,1039.21,
306618,3,169.31,422.81,
306618,5,430.08,1877.70,
306618,3,144.40,382.47,
306618,5,341.15,1503.85,
306618,3,298.62,777.49,
306618,3,45.00,109.56,
306618,3,239.28,609.64,
306618,2,11.54,21.73,
306618,1,11.41,9.58,
306618,1,192.50,159.89,
306619,3,56.79,155.64,
306619,6,533.97,2890.28,
306619,2,205.00,363.25,
306619,5,30.79,137.26,
306619,3,126.02,324.40,
306619,3,346.19,948.80,
306619,3,163.68,410.70,
306619,2,65.15,118.15,
306619,2,173.54,300.83,
306620,4,143.94,515.12,
306620,4,26.38,98.45,
306620,4,185.94,690.89,
306620,3,107.03,293.81,
306620,3,11.99,34.24,
306620,3,177.94,510.70,
306621,2,18.95,29.50,
306621,3,249.36,577.33,
306621,3,162.27,393.17,
306621,5,128.27,537.29,
306621,3,134.11,309.82,
306621,1,169.14,123.04,
306622,5,23.66,103.15,
306622,2,129.62,234.14,
306622,2,293.58,521.50,
306622,6,143.49,720.58,
306622,7,89.18,589.33,
306622,7,156.71,1046.10,
306622,3,23.30,57.49,
306622,4,25.99,91.97,
306625,6,44.28,218.54,
306625,4,94.75,308.77,
306625,2,174.24,274.10,
306625,6,34.95,175.76,
306625,5,238.08,868.68,
306625,4,537.03,1648.11,
306625,3,17.42,40.66,
306625,3,11.44,26.66,
306625,3,70.96,166.79,
306625,4,415.80,1375.49,
306625,7,8.35,44.47,
306625,2,423.36,622.41,
306626,1,16.34,13.08,
306626,4,166.14,510.31,
306626,5,139.08,494.84,
306626,3,261.12,619.96,
306626,7,88.13,471.13,
306627,4,16.97,64.28,
306627,3,186.96,510.11,
306627,3,45.32,119.07,
306627,3,92.83,254.37,
306627,7,12.11,76.25,
306627,4,80.93,266.95,
306627,7,73.08,455.94,
306627,7,190.86,1277.13,
306627,4,97.25,366.83,
306630,6,142.69,740.50,
306630,1,22.08,19.58,
306630,5,18.68,85.13,
306630,2,124.34,204.22,
306630,4,7.55,24.57,
306630,6,132.26,717.32,
306630,3,456.12,1209.12,
306631,4,26.16,77.40,
306631,3,502.86,1203.86,
306631,2,196.39,322.11,
306631,5,199.47,801.01,
306631,4,33.99,109.59,
9306631,-3,502.86,-1203.86,
9306631,-2,196.39,-322.11,
306632,4,59.60,207.44,
306632,5,7.98,32.12,
306632,2,157.17,258.79,
306632,8,13.04,92.10,
306632,7,187.26,1200.70,
9306632,-5,7.98,-32.12,
306635,3,222.96,584.32,
306635,5,25.39,118.12,
306635,6,108.32,537.70,
306635,3,124.73,345.05,
306635,7,306.81,1945.11,
306635,3,131.21,333.12,
306635,6,26.21,130.37,
306635,2,31.88,54.39,
306635,3,451.08,1182.94,
306636,4,13.43,45.62,
306636,8,140.58,1013.07,
306636,2,18.95,33.19,
306636,5,93.22,439.76,
306636,7,150.48,940.42,
306636,6,42.75,214.42,
306636,5,221.04,955.95,
306638,4,119.06,362.63,
306638,5,532.44,2176.61,
306639,4,30.23,111.52,
306639,5,8.75,40.14,
306639,5,90.24,424.92,
306639,6,402.78,2220.59,
306640,6,233.28,1158.31,
306640,1,230.88,202.12,
306640,5,117.17,509.05,
306641,6,60.39,318.45,
306641,5,165.68,698.83,
306641,1,97.63,78.03,
306641,5,58.13,231.41,
306642,4,538.05,2064.37,
306642,5,233.04,1086.91,
306642,5,208.69,936.27,
306642,5,482.46,2138.34,
306642,5,30.26,133.78,
306642,5,12.89,61.53,
306642,5,78.03,340.33,
306642,5,302.40,1377.44,
306642,3,148.81,428.54,
306642,4,35.90,121.27,
306642,7,164.56,1050.03,
306642,2,8.58,15.42,
306643,5,23.69,93.81,
306643,7,162.79,1030.24,
306643,5,18.14,74.09,
306643,5,261.84,1124.58,
306643,4,46.08,154.18,
306643,6,405.72,2024.38,
306643,6,25.66,131.83,
306643,3,179.17,447.58,
306643,5,105.50,455.08,
306643,3,13.61,33.04,
306643,5,43.56,165.59,
306645,4,17.80,56.53,
306645,3,17.21,40.11,
306645,5,18.97,71.44,
306645,8,45.68,268.21,
306645,3,22.68,48.44,
306645,4,170.02,525.32,
306645,1,34.75,27.05,
306645,4,139.08,414.42,
306645,5,32.54,125.95,
306647,4,12.84,43.99,
306647,3,19.51,52.77,
306647,6,72.30,407.03,
306647,2,517.65,970.26,
306647,6,167.20,877.18,
306647,7,110.33,634.98,
306647,7,12.95,75.71,
306647,5,119.72,543.47,
306647,7,75.60,449.20,
306647,5,8.23,33.74,
306647,2,162.64,278.99,
306647,3,13.18,33.30,
306647,2,486.03,786.17,
306647,3,47.03,121.24,
306647,4,248.88,967.94,
306648,1,123.16,107.34,
306648,4,127.25,447.13,
306648,4,17.17,60.37,
306648,3,34.78,90.52,
306648,5,110.33,481.29,
306650,2,232.80,414.05,
306650,4,147.44,487.33,
306650,3,60.88,175.55,
306650,3,137.02,369.93,
306654,2,286.02,468.20,
306654,6,289.17,1476.80,
306654,3,224.89,546.10,
306656,5,434.28,1882.37,
306656,5,299.57,1343.53,
306656,6,197.01,1093.15,
