invoice_no,account_name_raw,branch_code,entry_date_text,entry_time,account_address,governorate,area,gross_value,total_discount,total_after_discount,stated_line_count,record_state
322269,al nozha boulak Branch 1,701,27042026,12:41:09,"Geish 21, BLD zone",,,1264.12,206.07,1058.05,5,
322270,el Al Noozha Boulak,725,28042026,08:03:03,,,,5004.12,1225.90,3778.22,8,
322271,El-El Zahraa-A,765,12042026,11:19:18,"Abbas 197, BLD zone",,,4568.20,562.49,4005.71,5,CLSD
322273,green leaf br.2919,752,04042026,13:49:33,"Mustafa Nahhas 60, BLD zone",,,2412.02,639.76,1772.26,4,CLSD
322274,PH El Shhifa Dokki Branch 2,736,16-Apr-2026,14:16:29,,,,2661.86,340.97,2320.89,4,CLSD
322275,PY/HOPE 6th Zone,725,16-Apr-2026,17:25:42,blk 14 - DKK - gas station,,,8793.44,1858.26,6935.18,10,
322276,Sunrise Faisal Branch 1,715,14042026,11:56:31,Dokki 19 Mustaafa Nahhas,Giza,Dokki,2932.26,279.89,2652.37,4,
322277,EL Pharma Plus Square br.2,751,02042026,15:23:30,"Gamet Dewal 84, DKK zone",,,2873.59,764.12,2109.47,5,
322279,PH salamtek dokki,765,07042026,08:19:33,Dokki 48 Niile,,,8480.10,757.23,7722.87,4,
322280,salamtek dokki Branch 1362,721,20042026,11:31:28,,,,3502.67,352.38,3150.29,10,CLSD
322281,E LSALAMTEK DOKKI 011,761,08042026,11:39:46,,,,8165.22,1179.78,6985.44,10,
322282,SALAMTEK DOKKI WH-849,752,25042026,19:57:01,,,,4253.92,940.05,3313.87,8,CLSD
322285,Misr 04,721,21042026,13:51:53,blk 12 - DKK - park,,,4452.59,420.98,4031.61,6,
322286,Misr 6th Zone,768,20042026,12:56:24,"Mustafa Nahhas 138, DKK zone",,,4186.25,479.46,3706.79,8,CLSD
322287,PH BLUE WAVE DOKKI Branch 2,749,14042026,13:09:26,,,,4632.19,424.54,4207.65,8,CLSD
322288,BLUE WAVE DOKKI 6th Zone,710,22042026,13:52:53,,,,4075.92,631.02,3444.90,6,
322289,PY/PHARMA PLUS Branch 2,727,21-Apr-2026,14:17:19,"11 Haram st., near police st., DKK",,,6145.49,345.29,5800.20,9,
322290,PY/PHARMA PULS Branch 2,709,06042026,16:23:21,,,,3589.63,645.84,2943.79,8,CLSD
322291,EL phrma plus br.2733,732,20042026,11:34:50,DKK/132,Giza,Dokki,3415.48,562.89,2852.59,5,CLSD
322292,el Hope Dokkki Main Road,721,25-Apr-2026,11:05:54,,,,3765.09,220.48,3544.61,10,CLSD
322294,ALHPA PHARMA br.2457,763,17042026,10:38:35,,,,2236.86,193.79,2043.07,5,CLSD
322295,ALPHA PAHRMA br.2457,714,16042026,10:38:17,,,,6972.89,1651.30,5321.59,14,
322296,el Sunrise Branch 1,721,08-Apr-2026,10:18:58,DKK/24,,,1224.55,134.88,1089.67,4,
322297,PH City Care Imbaba,765,22042026,13:04:03,"Gamet Dewal 47, DKK zone",,,1695.64,197.08,1498.56,2,CLSD
322300,PY/El Hokama Marg  br.2,706,28042026,11:28:01,,Giza,Dokki,4230.57,680.47,3550.10,7,
322301,Al Amal Dokki Main Road,754,10042026,08:42:49,,,,8681.51,1890.40,6791.11,11,CLSD
322303,Ph/PHARMA PLUS DOKKI (2),716,13-Apr-2026,10:20:49,,Giza,Dokki,5271.09,565.31,4705.78,15,CLSD
322304,EL HOKAMA DOKKI Branch 1,753,05-Apr-2026,09:56:51,,,,3564.95,408.43,3156.52,5,CLSD
322305,Star Care Dokki Branch 2997,721,24042026,10:43:49,"Tahrir 226, DKK zone",,,7566.75,921.61,6645.14,7,
322307,El-Star Care Main Road,740,10042026,11:54:48,,Cairo,Mokattam,2884.40,431.35,2453.05,6,CLSD
322308,PH city care square (2)113,722,03042026,14:15:56,,,,4186.74,310.97,3875.77,6,CLSD
322309,PH city care square Mall761,707,15042026,12:14:14,,,,2546.55,425.56,2120.99,8,CLSD
322310,el metro dokki,749,03042026,15:24:56,"178 Horreya st., near metro, DKK",Cairo,Obour,7178.10,719.91,6458.19,9,CLSD
322313,el nasr obour 04,730,02042026,13:12:53,DKK/211,,,4762.22,482.24,4279.98,7,
322314,el Care 24 Seven Dokkki Main Road,723,12042026,16:53:30,"8 Nile st., near square, DKK",,,5968.45,895.12,5073.33,4,
322315,PH Care 24 Seven Dokki870,717,28042026,12:38:43,,,,3200.03,371.39,2828.64,6,
322316,PY/Dr Medhat 6th Zone,706,19042026,14:15:42,,,,8493.15,1274.11,7219.04,9,
322317,PH DR MEDHAT203,769,06042026,16:03:47,blk 1 - DKK - square,Cairo,Mokattam,3327.02,308.07,3018.95,5,CLSD
322318,EL el baraka dkoki,716,03042026,15:52:32,,,,1459.64,168.11,1291.53,4,CLSD
322319,El-Nile Care Ibaba Branch 1,734,12042026,14:47:51,,,,1687.00,334.89,1352.11,7,CLSD
322320,Ph/nile care dokki-A,770,22042026,13:18:52,DKK/87,,,4762.25,588.76,4173.49,10,CLSD
322323,EL Hope Haram 04,755,01042026,10:55:51,,,,6655.37,1588.98,5066.39,10,
322324,el El Shifa Dokki 04,760,02042026,08:34:49,blk 28 - DKK - bridge,,,7299.52,1107.34,6192.18,7,
322325,Ph/El Shifa Dokki Branch 2435,731,07042026,14:12:48,,,,8255.12,1266.18,6988.94,15,CLSD
322328,PH UNION PHARM,748,09042026,15:33:32,,,,5886.99,608.96,5278.03,8,
322330,Union PPhharm,742,16042026,17:43:21,,,,5103.18,866.90,4236.28,8,
322331,union pharm-A,701,11042026,10:52:27,blk 24 - DKK - square,,,6443.60,1291.56,5152.04,8,CLSD
322332,PY/Elite Dokkii-A,752,20042026,11:14:12,,,,9404.12,2219.37,7184.75,13,
322336,al nozha  marg-A,742,27042026,16:58:45,,,,6676.42,997.25,5679.17,10,CLSD
322337,EL el zahraa dokki Branch 2,707,18-Apr-2026,13:41:01,DKK/181,,,3765.88,551.94,3213.94,12,
322339,Ph/EL ZAHRAA DOKKI,770,04042026,11:26:56,"127 Zayed st., near hospital, DKK",,,2350.04,260.85,2089.19,3,CLSD
322340,EL health agte dokki 6th Zone480,713,14042026,13:02:40,,Giza,Dokki,3315.46,610.11,2705.35,4,
322341,Health Gate Dokki,733,03042026,15:40:07,,,,4848.95,668.20,4180.75,5,
322343,El-El Hokama Mall,737,21042026,09:25:32,,,,3256.88,884.04,2372.84,3,
322344,El-El Hokama-A,729,14042026,13:07:24,,Cairo,Mokattam,1921.43,233.94,1687.49,3,CLSD
322347,EL El Nasr br.2,731,24042026,08:09:29,"Tahrir 94, DKK zone",,,6369.87,936.25,5433.62,8,CLSD
322348,el Alpha Pharma Dokki-A886,705,19042026,14:47:23,,,,3330.60,778.98,2551.62,6,CLSD
322350,PY/Alpha Pharma Dokki Station St.,713,21042026,14:00:27,,,,2663.36,498.10,2165.26,6,
322351,PH GOLDEN CARE DOKKI Branch 1,722,20042026,11:10:11,,Giza,Dokki,1907.19,228.91,1678.28,5,
322352,PH Life Line aMadi,718,01042026,12:54:39,DKK/67,,,3922.79,679.67,3243.12,5,
322353,El-silver caree  obour Main Road355,759,07042026,08:42:53,,,,2361.65,682.82,1678.83,4,
322354,El-Star Care Dokki,754,16042026,09:12:51,,Giza,Dokki,4964.42,1128.97,3835.45,8,
322355,Ph/El Zarha abr.2,738,28042026,15:54:46,blk 21 - DKK - bridge,,,9489.61,2825.85,6663.76,9,CLSD
322356,Ph/EL ZAHHRAA,749,19042026,11:55:19,Dokki 206 orreya,Giza,Dokki,6650.92,858.67,5792.25,5,CLSD
322357,PH El Faraby Dokki 04,760,03042026,15:46:05,blk 20 - DKK - market,,,1619.28,203.03,1416.25,2,CLSD
322358,El-El Faraby Dokki Main Road,702,19042026,09:18:43,,,,1658.49,303.55,1354.94,3,CLSD
322359,El Baraka Smouha 011,760,18042026,13:52:40,"Abbas 196, DKK zone",,,3739.33,499.74,3239.59,4,CLSD
322361,El-omega rehab view Station St.,762,17042026,15:51:10,DKK/121,,,2568.15,182.98,2385.17,5,CLSD
322364,nile care dokik 6th Zone,753,25042026,14:07:27,Dokki9 Gamet Dewal,,,5789.57,654.07,5135.50,11,CLSD
322365,Ph/al amal 6th Zone,768,01042026,11:09:38,,,,8359.78,1091.29,7268.49,10,CLSD
322366,PH Al Amal-A409,738,15042026,13:39:23,,,,6875.89,1795.99,5079.90,9,
322367,el Al Amal br.2,706,17-Apr-2026,13:31:08,DKK/219,,,4192.26,712.50,3479.76,6,CLSD
322368,star care marg,758,19042026,12:51:49,,,,6427.32,1535.90,4891.42,7,
322370,el el baraka Station St.,734,02042026,10:30:50,,,,2920.90,611.24,2309.66,4,
322373,EL Dr Medha Imbaba 011,756,10042026,14:57:06,,Qalyubia,Banha,7218.74,691.65,6527.09,6,CLSD
322374,PH LIFE WH-941,733,08042026,12:07:11,"124 Industrial Zone st., near park, FSL",Alexandria,Asafra,5858.32,956.43,4901.89,9,CLSD
322375,PY/better life,717,01042026,11:19:45,,,,4131.41,368.90,3762.51,9,
322377,El-star care squre Mall,701,02042026,14:07:52,"Industrial Zone 202, FSL zone",,,9648.64,1812.99,7835.65,14,
322381,EBN SIINA,700,19042026,10:33:00,FSL/222,,,5895.28,939.10,4956.18,6,CLSD
322382,ANGEL FAISAL 011523,704,27042026,11:11:25,FSL/164,,,3877.12,964.99,2912.13,6,
322383,EL el zahraa,743,28042026,12:06:41,FSL/50,Cairo,Maadi,1801.62,294.64,1506.98,5,
322384,El-Green Leaf Helwan (2),712,04042026,13:49:47,Fiasal 215 Nasr,Giza,Haram,4885.19,519.01,4366.18,7,CLSD
322385,Ph/Green Leaf Helwan Branch 1,730,16042026,13:33:14,FSL/159,,,578.14,69.48,508.66,2,
322386,El-ebn sina rBanch 1,713,14042026,15:24:16,"148 Nasr st., near school, FSL",,,5104.37,927.58,4176.79,9,CLSD
322387,Ebn Sina br.284,743,19042026,08:10:29,"Horreya 179, FSL zone",,,7166.32,1397.15,5769.17,13,CLSD
322388,Angel Smouha br.2,741,27042026,10:16:23,Fisal 38 9th District,,,1724.91,278.99,1445.92,4,
322389,PH liife line obour,707,18042026,13:02:05,"Autostrad 137, FSL zone",,,1698.78,280.33,1418.45,4,CLSD
322390,EL SEHA IRST OBOUR-A365,736,13042026,14:59:30,blk 3 - FSL - park,,,7122.55,1152.93,5969.62,6,
322391,PH Star Care 6th Zone,723,24042026,09:11:38,blk 6 - FSL - hospital,,,1631.20,212.91,1418.29,5,
322392,el Ebn Sina Faisal 6th Zone195,718,20042026,14:56:56,"Geish 116, FSL zone",Qalyubia,Banha,5089.76,816.95,4272.81,6,CLSD
322393,A AMAL,711,17042026,08:33:38,"54 Corniche st., near school, FSL",,,5405.22,999.17,4406.05,9,
322395,el el zahhraa faisal389,751,07042026,08:34:30,"9th District 5, FSL zone",,,5178.23,1203.65,3974.58,9,CLSD
322397,el el faraby Mlal,763,06042026,12:35:54,Faisal 71Sudan,Cairo,Zamalek,2158.31,181.29,1977.02,6,
322398,al nozha faisal StationSt.,700,18042026,08:43:29,"9th District 12, FSL zone",,,10304.98,1779.00,8525.98,12,CLSD
322399,el El Tourath Rehab View br.2,764,11042026,14:15:53,"Mustafa Nahhas 32, FSL zone",,,8005.38,1022.84,6982.54,4,
322400,el El Tourath Rehab View br.2,728,27042026,14:25:19,,,,2460.98,191.92,2269.06,8,CLSD
322402,metro faisal 04,766,21042026,15:15:40,,,,6010.62,1393.85,4616.77,7,
322403,El-metro faisal-A501,767,26042026,09:11:08,,,,2858.16,610.14,2248.02,5,CLSD
322406,PY/STAR CARE WH-973,741,07042026,16:07:31,,,,3105.83,493.25,2612.58,6,CLSD
322407,PY/Star Cae Faisal,739,02042026,11:24:26,,,,4120.83,1096.36,3024.47,9,
322408,Star Care Faial,770,04042026,10:24:31,FSL/235,,,3538.57,510.26,3028.31,8,
322409,Ebn Sina br.2702,736,02042026,09:19:17,"106 Corniche st., near market, FSL",,,1846.31,251.23,1595.08,4,
322410,misrr smouuha,756,22042026,11:21:03,,,,8431.07,715.99,7715.08,7,
322412,Ph/EL TOURATH Mall,758,28042026,14:46:46,Faaisal 111 Tahrir,,,2377.46,639.63,1737.83,4,CLSD
322413,PH/EL TOURATH WH-3,753,04042026,12:19:16,,,,2506.62,272.64,2233.98,6,CLSD
322414,el lE Baraka Mall192,716,01042026,12:42:10,blk 11 - FSL - mosque,,,378.63,56.46,322.17,2,CLSD
322418,ALPHA PHARMA 04,722,14042026,09:05:02,"Tahrir 71, FSL zone",,,1526.66,172.99,1353.67,3,
322421,Mira Faisal Mai nRoad,700,12042026,12:19:16,Faisal 230 Salha Salem,,,3852.79,697.60,3155.19,8,CLSD
322422,Ph/Silver Care Hara m(2),712,02042026,16:12:05,,Giza,Faisal,5690.02,700.45,4989.57,11,
322425,alpha pharma 6t hZone,762,03042026,11:19:13,,,,2060.40,151.95,1908.45,8,
322426,angel aisal Main Road,701,03042026,11:43:30,,,,5998.15,1110.62,4887.53,12,
322428,PY/family faisal Station St.,733,12042026,08:23:21,,,,2054.55,270.59,1783.96,5,
322430,PY/FAMILY FAISAL WH-20,743,20042026,17:47:32,,,,4220.43,734.96,3485.47,10,
322431,Ph/Star Care Helwna Branch 2,769,06042026,17:55:54,blk 5 - FSL - market,,,7713.50,937.81,6775.69,6,
322433,el Star  Care Rehab View Main Road127,739,19042026,14:08:33,,,,5563.78,1478.99,4084.79,8,
322435,EL Green Leaf 04,755,15042026,11:14:41,FSL/115,,,649.85,149.71,500.14,3,CLSD
322436,Ph/omeg br.2,715,15042026,09:51:13,FSL/192,,,3822.58,384.70,3437.88,8,
322438,PY/AL NOZZHA SQUARE,718,16042026,12:50:11,"147 Nile st., near square, FSL",Giza,Faisal,5791.16,1124.17,4666.99,7,CLSD
322439,life line faisal br.2,770,15-Apr-2026,08:03:51,,,,8905.18,1056.22,7848.96,13,
322440,EL LIFE LINE FAISAL Main Road,764,26042026,08:35:58,,,,2567.94,295.50,2272.44,2,
322441,el famil ybr.2,721,07-Apr-2026,10:20:45,,,,8366.43,862.43,7504.00,7,
322443,PH el tourath smouha,762,14-Apr-2026,08:06:25,,,,3171.90,289.48,2882.42,5,
322444,PH seha first faisal 6th Zone,753,25-Apr-2026,08:09:40,FSL/175,,,4028.71,441.32,3587.39,6,CLSD
322447,El Shifa Smouha,708,03042026,14:08:04,,,,5185.82,1254.88,3930.94,9,
322451,GOLDEN CARE HADAYEK 011330,740,13042026,12:51:58,blk 2 - HOC - market,,,7803.98,595.88,7208.10,5,CLSD
322452,El-Alpha Pharma Agami br.2,740,26042026,10:39:53,blk 13 - HOC - park,,,5418.70,595.50,4823.20,9,
322453,El-Silver Car Smouha,743,04-Apr-2026,10:18:35,,,,5252.66,996.06,4256.60,5,
322454,El-Omega Nozha,750,08042026,11:37:31,,,,2645.63,761.98,1883.65,5,CLSD
322455,El-Omega Nozha Branch 2995,734,19042026,15:35:13,blk 12 - HOC - metro,,,7576.42,1602.16,5974.26,12,CLSD
322457,Sunise Mall,723,04042026,13:31:55,,,,2608.42,326.59,2281.83,4,CLSD
322458,PH Surise 04,757,24042026,10:33:50,"Industrial Zone 173, HOC zone",,,2500.10,617.56,1882.54,9,CLSD
322459,el El Nasr Hadayek 011,716,16-Apr-2026,13:33:06,Hadayek October 2228 Faisal,,,1557.32,180.16,1377.16,9,
322460,ciity care hadayek,767,16042026,08:29:11,Hadayek October 19 Nasr,,,1962.45,383.99,1578.46,4,
322461,PY/City Care Hadayek Branch 2,701,14042026,11:13:59,"231 Salah Salem st., near bridge, HOC",,,2294.00,431.75,1862.25,6,
322462,City Care Hadayek br.2,742,17042026,16:49:41,,,,7189.18,1324.44,5864.74,10,CLSD
322463,el Seh aFirst (2)619,768,19042026,12:18:30,"Corniche 182, HOC zone",Alexandria,Montaza,6254.03,643.71,5610.32,7,
322464,El-LIFE LINE (2),754,28042026,12:58:15,Hadyaek October 33 Zayed,,,4210.35,1024.84,3185.51,10,
322466,El-EL TOURATH HADAYEK Mall,730,10-Apr-2026,11:07:34,,,,3478.61,336.56,3142.05,6,CLSD
322467,P/YFamily Haayek,748,12-Apr-2026,15:59:16,"Haram 234, HOC zone",,,2458.57,309.54,2149.03,7,CLSD
322468,P/YFamily Hadayek,708,16042026,11:49:44,,,,6266.60,1642.82,4623.78,8,
322470,El Nasr Haram,766,05042026,08:20:27,HOC/79,,,1273.75,297.05,976.70,4,
322471,El-El Nasr Haram,737,15042026,13:07:34,,Giza,Hadayek October,5021.68,1267.15,3754.53,5,
322472,EL el ttourath hadayek,766,28042026,10:58:21,,,,1961.74,368.71,1593.03,2,CLSD
322473,GREEN LEAF WH-63,766,14042026,12:29:16,,Cairo,Zamalek,9625.30,2210.45,7414.85,15,
322474,EL Sunrise Obour-A,709,02042026,14:49:34,Hadayek Octobeer 121 Zayed,Giza,Hadayek October,3507.96,737.54,2770.42,8,CLSD
322475,PY/PHARMA PLUS SQUARE Main Roaad989,725,02-Apr-2026,10:07:04,HOC/138,,,4243.16,979.60,3263.56,7,
322476,pharma plus squareBranch 1,749,11042026,12:31:54,Hadayek October 9 Zayed,,,6114.59,838.90,5275.69,8,
322478,Ph/City Care HHadayek Station St.,757,20042026,12:34:33,"226 Port Said st., near gas station, HOC",,,9082.15,2331.63,6750.52,13,
322479,City Care Hadayek,711,18-Apr-2026,10:52:43,,Cairo,Zamalek,2619.23,495.88,2123.35,2,CLSD
322483,Ph/Life Line Imbaba,768,23042026,15:33:45,HOC/201,,,4054.33,488.30,3566.03,6,CLSD
322484,EL LIFE WH-74,714,19042026,12:37:53,,,,3621.51,897.05,2724.46,6,
322485,PH lfe line imbaba,743,09042026,14:22:43,"156 Haram st., near school, HOC",,,2232.56,454.63,1777.93,6,CLSD
322486,PY/CITY CRAE 011,713,15042026,09:27:36,HOC/150,,,815.34,150.90,664.44,3,
322487,el city care br.2,719,27042026,11:45:49,,,,5138.94,922.78,4216.16,12,CLSD
322488,Ph/Metro Haram Branch 2,723,13042026,08:03:35,,,,5655.93,771.74,4884.19,10,CLSD
322489,Metor Haram (2),714,14042026,15:47:22,Haram 83 Hrreya,,,5017.41,1228.47,3788.94,7,CLSD
322490,El-EBN SINA SHUBRA 6th Zone,719,08042026,13:15:18,blk 5 - HRM - mosque,Giza,Haram,6350.12,1157.34,5192.78,7,CLSD
322493,El-Sttar Care Branch 1,731,14042026,12:22:58,Haram 93 Nile,,,4453.01,595.36,3857.65,3,CLSD
322494,el star care,707,06042026,09:52:34,blk 11 - HRM - school,,,3398.88,385.31,3013.57,3,
322495,el star care,768,06042026,08:26:53,blk 23 - HRM - mosque,,,823.18,84.04,739.14,5,
322496,STAR CARE 04,745,13-Apr-2026,08:48:01,Hara m54 Sudan,,,3336.11,400.61,2935.50,7,CLSD
322497,El-el barak aStation St.,755,09-Apr-2026,08:37:39,,Giza,Haram,9303.00,2103.54,7199.46,12,
322498,PY/better life haram (2),718,22042026,09:22:27,HRM/171,,,5756.27,1102.47,4653.80,5,
322499,EL el zahraa haram Branch 1,743,08042026,13:17:26,,,,3017.55,533.44,2484.11,6,
322501,ALPHA PHARMA Mall,728,05042026,15:41:37,"59 Nile st., near park, HRM",Qalyubia,Shubra El Kheima,3877.40,196.25,3681.15,7,
322503,Ph/SILVER CARE882,767,02042026,15:19:44,blk 1 - HRM - gas station,,,2683.16,445.43,2237.73,6,CLSD
322504,silver care Mall660,730,19042026,16:21:41,Haram1 77 Sudan,,,1404.96,185.78,1219.18,3,CLSD
322505,el SILVER CARE 6th Zone,715,11042026,09:12:07,"Geish 110, HRM zone",,,1597.08,36.12,1560.96,2,CLSD
322506,El-Omega br.2,755,28042026,11:33:59,Haram 1299 th District,,,10859.94,2553.61,8306.33,15,CLSD
322507,El-Seha First Dokki 011,728,24042026,08:18:02,blk 29 - HRM - market,,,2043.77,186.38,1857.39,7,CLSD
322508,Seha First okki-A71,731,07042026,13:26:25,,,,148.04,15.81,132.23,2,
322509,Ph/Metro Haram 6th Zone,710,18042026,16:05:18,HRM/51,,,4189.69,549.93,3639.76,7,
322510,Misr Branch 1,726,07042026,11:32:13,blk 14 - HRM - police st.,Giza,Haram,3787.32,784.40,3002.92,5,CLSD
322513,care 24 seven Main Road983,734,28042026,13:28:37,"Gamet Dewal 129, HRM zone",,,3402.68,718.42,2684.26,6,CLSD
322514,Care 24 Seven,744,27042026,10:47:10,HRM/218,,,6093.98,652.26,5441.72,8,CLSD
322515,EL Care 24 Seven 011,708,06042026,12:47:35,"Industrial Zone 7, HRM zone",,,1130.51,297.07,833.44,5,
322517,El-Family,762,25042026,13:57:40,,,,4402.17,595.77,3806.40,6,
322518,EL SEHA FIRST OBOUR,770,19042026,09:07:12,HRM/142,,,3673.20,371.44,3301.76,5,CLSD
322520,el SEHA FIRST OBOUR br.2401,768,28042026,12:59:17,HRM/6,,,8907.36,1094.84,7812.52,9,CLSD
322521,P/metro,756,03042026,08:49:41,,,,5409.94,477.17,4932.77,11,
322522,PH EL HOKAMA Station St.,725,11042026,08:26:40,,,,3075.97,706.63,2369.34,9,
322523,PH EL HOKAMA Station St.,756,05042026,08:09:01,Harma 190 Horreya,,,2102.57,146.50,1956.07,5,
322524,el EL HOKAMA 04,744,03-Apr-2026,08:23:03,"Mustafa Nahhas 140, HRM zone",,,7174.83,634.88,6539.95,13,CLSD
322525,Nile Care Haram Station St.,729,28-Apr-2026,15:08:45,"Nile 137, HRM zone",,,7465.62,757.86,6707.76,8,
322526,P/YEl Baraka Haram (2),717,22042026,08:04:28,HRM/26,,,2339.01,210.80,2128.21,6,
322527,el BLUE WAVE OBOURR Mall,722,17042026,14:18:54,,,,4088.79,306.09,3782.70,7,CLSD
322528,Ph/El Shifa Agami455,746,11042026,14:47:08,,,,2660.51,563.88,2096.63,9,
322529,EL SHIFA AGAMI,766,03042026,16:21:32,blk 28 - HRM - mosque,,,6977.17,1466.92,5510.25,11,CLSD
322531,el Metrro Faisal Branch 2,767,08042026,14:31:19,"Port Said 132, HRM zone",,,8870.37,1711.82,7158.55,9,CLSD
322532,oemga 011,770,20042026,14:33:28,,,,3089.69,390.04,2699.65,8,CLSD
322533,Ph/EBN SINA,706,27042026,09:44:50,HRM/209,Alexandria,Sidi Gaber,3845.37,635.58,3209.79,6,
322537,PY/ilver Care Main Road,720,22042026,12:57:46,"Corniche 203, HRM zone",,,7066.54,656.56,6409.98,7,
322538,EL ELITE HARAM Branch 2914,718,07042026,14:01:23,"109 Horreya st., near market, HRM",Alexandria,Agami,4743.83,927.75,3816.08,10,CLSD
322540,PY/LIFE LINE HAARM,741,17042026,09:55:40,,,,1338.66,237.79,1100.87,2,CLSD
322541,PH union pharm imbaba 04,728,26042026,13:46:23,"48 9th District st., near gas station, HRM",,,3767.36,385.77,3381.59,5,
322542,PH Union Pharm Imbaba Main Road584,741,06042026,14:22:35,"Horreya 50, HRM zone",,,1608.88,363.71,1245.17,3,CLSD
322543,PH Blue Wave Branch 1,764,20042026,09:08:08,,,,5145.50,566.10,4579.40,11,
322545,EL Blue Wave Haram,730,10-Apr-2026,13:53:19,"Tahrir 208, HRM zone",,,1827.35,232.05,1595.30,5,
322546,Blue Wave Haram,717,01042026,08:54:44,"231 Port Said st., near gas station, HRM",,,7699.02,681.38,7017.64,13,CLSD
322547,Blue Wave Haram,718,11042026,15:07:50,,,,6534.08,1215.73,5318.35,9,CLSD
322549,Star Care 011,716,05042026,12:23:14,,,,7030.52,800.97,6229.55,9,CLSD
322551,el EL NASR-A,728,23042026,09:19:03,blk 1 - HRM - market,,,2358.16,189.01,2169.15,4,CLSD
322552,El Zahraa-A,738,01042026,08:34:39,blk 4 - HRM - metro,,,8399.77,2155.61,6244.16,7,CLSD
322553,El Zahraa 6th Zone564,704,07042026,13:40:13,,,,1411.08,335.09,1075.99,4,
322554,el El Zahraa,707,18-Apr-2026,10:55:09,,,,917.36,131.22,786.14,2,
322555,El-Misr Haram,768,17042026,16:25:42,,Giza,Agouza,14562.96,1684.50,12878.46,15,
322557,Ph/Misr Haram 04,704,18042026,09:24:36,HRM/165,Giza,Sheikh Zayed,2917.55,717.82,2199.73,5,CLSD
322558,Ph/El Farabyy Hara (2),749,16042026,11:28:13,,,,2421.25,275.18,2146.07,4,CLSD
322561,AL AMAL WH-151,710,21042026,11:36:14,blk 21 - HRM - market,,,1347.55,243.81,1103.74,6,
322562,GOLDN CARE HARAM Station St.,763,22042026,14:34:48,,,,3838.71,335.64,3503.07,5,
322563,PH El Shifa Haram-A,751,04042026,09:27:51,"Salah Salem 10, HRM zone",Giza,Haram,9206.31,2275.92,6930.39,13,
322564,PY/Green Leaf Haram768,721,05042026,13:40:32,,,,9086.54,870.02,8216.52,15,CLSD
322565,PH Family( 2),726,08042026,14:34:18,"35 Haram st., near square, HRM",,,4778.01,1038.14,3739.87,7,
322566,el better life Station St.,762,01042026,12:47:11,Haram 35 Gamet eDwal,Cairo,Nasr City,3881.41,461.43,3419.98,9,CLSD
322568,EL al nozha Branch 2939,745,12042026,10:28:49,,,,2040.28,161.56,1878.72,8,CLSD
322569,Ph/nile care oct city Branch 1,722,15042026,12:39:03,"Salah Salem 145, HRM zone",,,7897.59,807.14,7090.45,7,
322570,Ph/NILE CARE OCT CITY,722,03-Apr-2026,16:26:04,,Alexandria,Mandara,7220.61,596.27,6624.34,9,
322572,El-nile care oct city-A,757,09-Apr-2026,11:43:54,"Zayed 18, HRM zone",,,9504.85,2285.47,7219.38,14,
322573,El-Merto,733,25042026,15:46:52,blk 4 - HRM - square,Giza,Haram,2191.84,271.35,1920.49,5,
322577,UnionPhar-A,732,26042026,13:40:00,blk 8 - IMB - school,,,4449.22,679.83,3769.39,4,CLSD
322578,el UNION PHARM Brancch 2,701,09042026,12:18:48,,,,6325.70,1248.93,5076.77,6,
322579,EL UNION PHARM 011537,768,04042026,12:42:31,"148 Corniche st., near gas station, IMB",,,6495.01,947.31,5547.70,10,CLSD
322580,PH Sunrise Imbaba Mall405,723,14042026,11:21:59,IMB/71,Giza,Imbaba,2766.21,392.36,2373.85,4,CLSD
322582,El-pharma plus imbabba Branch 1,734,02042026,17:06:33,"73 Haram st., near hospital, IMB",,,2146.48,442.66,1703.82,6,
322583,ELL El Tourath Shubra Main Road699,739,12042026,08:54:46,,,,3633.91,933.46,2700.45,6,CLSD
322584,El Tourath Shubra Main Road,711,17042026,15:31:59,"217 Gamet Dewal st., near police st., IMB",,,8045.07,1473.84,6571.23,8,
322585,El Touurath Shubra,716,03042026,18:50:26,,Cairo,Helwan,6649.84,688.26,5961.58,12,CLSD
322586,EL salamtek 011,769,02042026,12:34:35,blk 22 - IMB - metro,,,3934.85,574.18,3360.67,6,
322588,el El Baraka  Faisal 6th Zone,722,15042026,11:01:21,,,,12179.84,942.15,11237.69,15,
322589,EL ANGEL IMBABA Mall,726,14042026,17:22:17,IMB/77,,,4317.37,942.54,3374.83,6,
322591,EL NASR SHUBRA939,730,27-Apr-2026,11:54:39,,Giza,Mohandessin,5771.53,720.23,5051.30,9,CLSD
322592,PH blue ave,712,15042026,12:16:32,,,,5678.06,545.99,5132.07,13,
322594,El-Silver Care Agami (2),723,23042026,10:13:07,,,,1487.09,228.17,1258.92,7,
